name	group	rhop0	etap	etap.hat	gammap	kappa	logFCinf	R2
AT1G49640	CXE3	L	2.09760169523845	-0.342841831231942	-0.163444676846988	4.99999486725046	-40.8611692117471	-2.45185321127052	0.910555519673146
AT1G49660	CXE5	L	84.4470386690518	-7.51965916039519	-0.0890458597354107	4.99999373534122	-22.2614649338527	-0.850037947838554	0.927545289452321
AT1G49740	AT1G49740	L	9.33440164814041	-0.527683755704971	-0.0565310745772436	4.99998728073169	-14.1327686443109	-0.47926315514171	0.809384878381644
AT1G50420	SCL3	L	6.70495895801866	-0.370768955018871	-0.0552977217817952	4.47925210481959	-13.8244304454488	-0.532475433771111	0.813103197991991
AT1G50480	THFS	L	74.6101646337286	-4.95934994231512	-0.0664701648449811	4.9999956405222	-16.6175412112453	-0.582838500571627	0.820048444539897
AT1G50620	AT1G50620	L	1.92028346621823	0.0383991752571608	0.0199966181726198	-0.522681740536518	4.99915454315494	-4.52096188645138	0.906564365351949
AT1G53730	SRF6	E	17.0659611972791	-0.647539600185477	-0.0379433418780255	0.742392229820317	-9.48583546950638	NA	0.800101734721565
AT1G53790	AT1G53790	E	1.90295765745398	-0.0590283090075556	-0.0310192445829464	1.14966597670211	-7.7548111457366	-1.61939166246943	0.824665296922316
AT1G54970	PRP1	L	10.5805902104165	-1.3046871972939	-0.123309491375013	4.99999653224155	-30.8273728437532	-1.3828816658404	0.877155940197449
AT1G55200	AT1G55200	L	1.5654236749613	0.0135938667197423	0.00868382594257001	-3.47375721186479	2.1709564856425	-0.0931031239145252	0.934861601379099
AT1G55960	AT1G55960	E	12.5562442016286	-0.689549802031178	-0.054916883660302	1.8703126341505	-13.7292209150755	-1.91082846393297	0.801388802938175
AT1G57980	PUP22	L	1.82224408777212	-0.0680097088056915	-0.0373219533332883	2.29205497090735	-9.33048833332209	-0.754089673360042	0.822692362562673
AT1G58360	AAP1	L	19.755336357807	0.368955729646593	0.0186762565295826	-1.56012467631045	4.66906413239564	-0.513079859164516	0.82450979867176
AT1G59960	AT1G59960	L	36.9635627174676	-0.283642634660719	-0.00767357402284926	-1.17877013961816	-1.91839350571231	0.217535161500875	0.881830409171331
AT1G60010	AT1G60010	L	56.8071492188982	-4.47634502191586	-0.0787989730776122	4.99996677270217	-19.699743269403	-0.722604310642314	0.884710903197444
AT1G60960	IRT3	L	34.5211398619776	-3.3188016666538	-0.0961382410871435	4.99999091831915	-24.0345602717859	-0.945337862582453	0.834201484097537
AT1G63090	PP2A11	L	13.3644081887542	-1.35124901021673	-0.101108031955636	4.99999551592606	-25.277007988909	-1.01607606693185	0.910737680848312
AT1G64625	BHLH157	L	0.767719227870093	0.00962990232150641	0.0125435210841637	-1.99316479483773	3.13588027104093	-0.246963259358321	0.819824589437621
AT1G64710	AT1G64710	L	32.9820933882671	0.284609869126035	0.00862922391782689	-2.60616015551251	2.15730597945672	-0.124655851882321	0.856390479927295
AT1G65520	ECI1	L	12.4284885966938	0.256140968627882	0.0206091808054617	-1.0654121211739	5.15229520136542	-0.953429177888272	0.829804850041213
AT1G66140	ZFP4	L	7.08533251317913	0.738799478415027	0.10427167349462	1.0952621305398	26.0679183736549	1.75704973345072	0.961191687578279
AT1G66350	RGL1	L	4.93322977111051	6.67980843237219e-08	1.3540436473261e-08	-18.479670036626	3.38510911831526e-06	-2.64273126757097e-08	0.805837360043281
AT1G67840	CSK	E	11.1670482725334	-0.472595138704001	-0.0423205064731743	1.50249731794565	-10.5801266182936	-1.75715689332818	0.868129778929229
AT1G67900	AT1G67900	L	3.77692394547332	9.7003932895276e-08	2.5683316448968e-08	-17.6888235833473	6.420829112242e-06	-5.23680868376319e-08	0.835900460416852
AT1G69040	ACR4	L	5.60422079909593	1.30669482355366	0.233162623386369	4.99999572920334	58.2906558465922	1.11490942477395	0.88151298889594
AT1G69440	AGO7	L	1.31441190199982	0.00330254958220064	0.00251256822703442	-4.56765568966178	0.628142056758605	-0.0199775628139831	0.837605596428572
AT1G69730	WAKL9	L	5.72098728958535	-0.277139704470676	-0.0484426359371903	2.23340360714115	-12.1106589842976	-1.12737214949905	0.90634162166012
AT1G69760	AT1G69760	L	19.2496184225952	-0.10965112241941	-0.00569627511632652	-1.73052562859154	-1.42406877908163	0.114088603606478	0.920468518591296
AT1G70290	TPS8	E	6.16484955778702	-0.319234683522029	-0.0517830452356771	0.570119373101149	-12.9457613089193	NA	0.951446045377749
AT1G70510	KNAT2	L	0.797690674387534	0.00253392689968194	0.00317657831668584	-5.08846827477567	0.794144579171459	-0.0226933312729611	0.826617078610775
AT1G70720	AT1G70720	L	2.5324642503286	-0.391017532619823	-0.154401995040636	4.99999054203554	-38.600498760159	-2.13296663191267	0.95561109310287
AT1G70985	AT1G70985	L	31.9567188321209	-3.75152111885304	-0.117393814382541	4.84002093952167	-29.3484535956352	-1.34508932724066	0.867135702935175
AT1G71180	AT1G71180	L	6.23835252457905	0.129204252242723	0.020711277814721	-2.36428783748093	5.17781945368024	-0.35660781932002	0.874401681077601
AT1G71310	ODB1	L	5.54757780853261	0.0913828788146874	0.0164725727098651	0.282642615276971	4.11814317746627	1.29690622418778	0.809622931276914
AT1G73030	CHMP1B	L	60.9053174216751	-1.74516137185011	-0.028653678294911	2.98346996308486	-7.16341957372774	-0.396125401959075	0.905088775196245
AT1G73690	CDKD-1	L	1.05029529829379	0.00810288870293149	0.00771486715792661	-2.30246716236024	1.92871678948165	-0.126214193292077	0.902670134186246
AT1G73750	AT1G73750	E	4.42732345484379	-0.259422505012224	-0.0585957876487199	0.447893650242981	-14.64894691218	NA	0.895660811967326
AT1G74030	ENO1	E	18.9051200977362	0.935620341063818	0.0494903145934447	1.23968034300433	12.3725786483612	0.99858971478795	0.803065649506536
AT1G74890	ARR15	L	0.378179290463345	0.237763791657915	0.628706535904193	3.10729602610901	157.176633976048	2.59891515934317	0.949935282236836
AT1G75410	BLH3	E	6.4171518782267	-0.149927512981885	-0.0233635600071407	-0.00638966208495899	-5.84089000178517	6.53000147985566	0.800761487435164
AT1G75490	DREB2D	L	2.0921108974897	-0.238794845588842	-0.114140625086065	4.99998988025356	-28.5351562715162	-1.21995630713956	0.856609946675464
AT1G75730	AT1G75730	L	4.2434589988663	0.0479544651893562	0.0113007961670345	-2.64514048558198	2.82519904175862	-0.162956384844872	0.855037561979014
AT1G76490	HMG1	L	80.7338172968003	-7.41413284959658	-0.0918342907327191	4.99999051420746	-22.9585726831798	-0.886759115841218	0.871050950772426
AT1G77660	AT1G77660	L	1.70555248814457	0.00446421341212262	0.00261745882530953	-4.85827400844488	0.654364706327381	-0.0195638228602047	0.892684165780988
AT1G78290	SRK2C	E	2.82334809369485	-0.113113520467592	-0.0400636112565075	2.72826842383745	-10.0159028141269	-0.659986406974643	0.825399165234344
AT1G80730	ZFP1	L	0.818097656360592	0.316585447818344	0.38697757579054	0.802019036902038	96.7443939476351	3.70737080457536	0.873593795367624
AT2G01850	XTH27	L	71.7888041027976	-6.76752033701303	-0.0942698575577651	4.99999531005838	-23.5674643894413	-0.919614475503555	0.838596972858003
AT2G01913	AT2G01913	L	3.39123037859721	0.136457035153989	0.0402382085319827	-0.885500864885584	10.0595521329957	NA	0.85911900242833
AT2G02810	UTR1	E	8.21588751400408	-0.38220022896045	-0.046519652114149	0.849320341404611	-11.6299130285372	NA	0.907259473862165
AT2G03550	CXE7	L	10.0753574201826	0.00311593161111892	0.000309262637658612	-7.90589156448846	0.0773156594146529	-0.00141157382174085	0.828876335657819
AT2G04630	NRPB6B	E	93.7037841475609	2.58417439306573	0.0275781220211585	4.20125469725351	6.89453050528963	0.219223006103082	0.803300292817406
AT2G07080	AT2G07080	E	142.485203211812	46.4236204746767	0.325813624349931	4.9731038117336	81.4534060874827	1.3993782036364	0.804433924682735
AT2G10410	SADHU1-1	E	76.1777875952332	8.86361643564307	0.1163543431156	1.73780759070387	29.0885857789001	1.41892764430031	0.800101979577872
AT2G13290	AT2G13290	E	6.44404517544454	-0.23342486303287	-0.0362233436727525	2.43294372359716	-9.05583591818812	-0.671662678605256	0.880353336604201
AT2G16720	MYB7	E	11.7422175818385	1.37615211429581	0.117196952339249	0.824564358001138	29.2992380848122	2.18691223778609	0.923006609057725
AT2G17500	AT2G17500	L	11.8447785334734	-1.21067277553337	-0.102211516417298	4.57631980568114	-25.5528791043245	-1.17909578506716	0.916575193546144
AT2G17730	NIP2	E	5.90750007810791	0.258364228210375	0.043734951298236	0.277830066097151	10.933737824559	2.30316842593089	0.803834287445597
AT2G18890	AT2G18890	L	1.39274334993037	0.0316147289249523	0.022699608600919	-1.7722172806912	5.67490215022976	-0.556849157904818	0.937227038184881
AT2G18990	TXND9	L	26.9038676370485	0.66420354823305	0.0246880321146985	2.1670185412425	6.17200802867462	0.361561375556853	0.86086616974422
AT2G19310	HSP18.5	E	175.378036446119	-10.519872710475	-0.0599839804553122	0.434937271925819	-14.9959951138281	NA	0.881550155329934
AT2G20520	FLA6	L	7.24382173888074	-1.06220393109656	-0.146635846295782	4.99998154554401	-36.6589615739455	-1.90607176085795	0.889219019362936
AT2G20550	AT2G20550	E	2.45085448163091	-0.262822468392997	-0.107237076033214	4.61669268974501	-26.8092690083035	-1.25395529313018	0.815889050239839
AT2G20560	AT2G20560	E	9.57906756483156	-0.67127617933744	-0.070077403128667	0.936613958655294	-17.5193507821668	NA	0.954029537501823
AT2G20635	BUB1	L	1.39399904545976	0.00548463998167081	0.00393446466088641	-3.52590606856485	0.983616165221603	-0.0408186647133864	0.952884617115876
AT2G21320	BBX18	E	10.1748581487703	-0.591332800516901	-0.0581170559698039	1.28221957527386	-14.529263992451	NA	0.844601761424381
AT2G22890	FAD4L2	L	2.62498348397285	0.0499878110176019	0.0190430954414793	-2.50196633188228	4.76077386036983	-0.304507284393255	0.810994627406696
AT2G23170	GH3.3	L	4.38356501838125	0.00542935605162517	0.00123857089580255	-5.50383586853814	0.309642723950637	-0.00813943905604425	0.859611814211648
AT2G23430	KRP1	L	7.33560374854547	-0.00835634779765916	-0.00113914928942503	-4.26400782263928	-0.284787322356257	0.00960353052749465	0.83412652103855
AT2G23450	WAKL14	L	4.90767277038073	-0.26616745843024	-0.0542349644900205	4.99999552560389	-13.5587411225051	-0.456355776782335	0.880017035178698
AT2G23780	AT2G23780	E	28.3551842577628	-1.48121115960163	-0.0522377546954615	2.79076765547886	-13.0594386738654	-0.91037028934365	0.843086561311605
AT2G25220	AT2G25220	L	1.60418766598203	-0.138892716084865	-0.0865813389731056	4.99999803201195	-21.6453347432764	-0.81834240381461	0.880624271659027
AT2G25964	AT2G25964	L	5.48953989701406	0.0617610055896577	0.0112506706843048	-2.1909774781622	2.8126676710762	-0.19822054356852	0.839162278810748
AT2G27190	PAP12	E	16.5521650693239	-0.401757259440187	-0.0242721878230156	0.81803346105861	-6.0680469557539	-1.95335354008023	0.903968027635644
AT2G28350	ARF10	L	2.99872231641889	0.52137017683808	0.173864106717526	3.82356536903297	43.4660266793815	1.09544721166421	0.921541450538891
AT2G28510	DOF2.1	L	12.1484431284614	0.425428861487051	0.0350192083864933	-0.604122406731333	8.75480209662333	NA	0.941316355536498
AT2G28550	RAP2-7	L	4.78947124602338	0.443449175865056	0.0925883366004637	-0.469458048233568	23.1470841501159	NA	0.918357917122293
AT2G28860	CYP710A4	L	20.5595487297522	-3.36648956399939	-0.163743358779449	4.99999612500127	-40.9358396948623	-2.46368786301689	0.83120052590838
AT2G29450	GSTU5	E	95.8587790897096	-7.6700622239987	-0.0800141864609047	1.9583699694307	-20.0035466152262	NA	0.849195232204392
AT2G31160	LSH3	L	7.75930900585715	0.257034668858044	0.0331259740608372	-1.73733722083744	8.28149351520929	-0.934227470909544	0.918032755067682
AT2G31350	GLX2-5	E	19.1041754285662	-0.646428390942119	-0.033837021302449	0.423197318764983	-8.45925532561225	NA	0.811401672192481
AT2G32120	HSP70-8	E	3.00614779279136	-0.173277289053723	-0.0576409747615324	0.619840022227539	-14.4102436903831	NA	0.881835535492415
AT2G32270	ZIP3	L	12.1718748374803	-1.05390745465725	-0.086585465980311	4.99999378790251	-21.6463664950778	-0.818395835596705	0.822598533037485
AT2G33330	CRRSP11	L	14.0193791475557	-0.874498198389539	-0.0623778121117448	3.88667891482051	-15.5944530279362	-0.739921890683131	0.854058940254085
AT2G34050	AT2G34050	L	12.8222719400341	2.25445405859964e-07	1.75823291624374e-08	-16.6804672696097	4.39558229060936e-06	-3.80174293530128e-08	0.820846554211183
AT2G35880	AT2G35880	L	40.8133572577407	-2.1963720466405	-0.053815030034657	3.71136006218981	-13.4537575086642	-0.649507465370829	0.856384325459944
AT2G35945	AT2G35945	E	9.66914844432356	-0.691085083612243	-0.0714732106546524	0.482756174345942	-17.8683026636631	NA	0.818457702410051
AT2G36200	AT2G36200	L	1.08088279149968	0.0884571133468781	0.0818378403676387	1.39226551376028	20.4594600919097	1.30422393548669	0.859863117627083
AT2G36320	SAP4	L	25.3298280311964	0.051621970219198	0.00203799134189225	-3.49953939347957	0.509497835473064	-0.0211585932115264	0.872565283267308
AT2G36485	AT2G36485	E	10.1081277687578	-0.482230146734245	-0.0477071677135623	1.65173947963634	-11.9267919283906	-1.84723062050399	0.804096240595966
AT2G37630	AS1	L	11.7171973544584	1.16402444382842	0.0993432481006657	-0.290345062744208	24.8358120251664	NA	0.97698186549439
AT2G38160	AT2G38160	L	2.012674586678	1.07157406079274e-07	5.32412973207664e-08	-17.679236405973	1.33103243301916e-05	-1.08617471921391e-07	0.915619241175671
AT2G38180	AT2G38180	L	12.5011281026018	-0.00876222481485064	-0.000700914728889708	-5.60505430809391	-0.175228682222427	0.00450320722530952	0.963984011523351
AT2G38400	AGT3	L	3.59339780429466	0.0697061599902255	0.0193983977802057	-2.26504367817935	4.84959944505142	-0.34759376490753	0.939721555940629
AT2G38480	AT2G38480	E	6.66959632144974	-0.382371985443759	-0.0573306039848367	2.13375157280213	-14.3326509962092	-1.6069631199521	0.811725726075507
AT2G38810	HTA8	L	19.6306165654974	0.0362400413348369	0.00184609796711796	-4.17323503512283	0.461524491779489	-0.0160438669463764	0.930869971385549
AT2G38880	NFYB1	L	8.5889815611639	0.458771730263626	0.0534139847660189	1.58236137707714	13.3534961915047	0.882757871415097	0.811189998309021
AT2G39560	AT2G39560	L	1.84233840246301	0.0247822391472865	0.0134515130956155	-2.0131853701785	3.36287827390388	-0.263685474933736	0.877337557203001
AT2G41250	AT2G41250	L	31.3088569349204	-1.86175314029248	-0.059464104491658	1.81613972438433	-14.8660261229145	-2.46236234622127	0.991138999198101
AT2G41370	NPR5	L	2.70110511569444	0.381273307370624	0.141154561203591	0.638654848843589	35.2886403008979	2.70608037003668	0.930872443129861
AT2G41475	AT2G41475	L	78.2138870527156	-6.18603779786942	-0.0790912973510711	4.9999885620864	-19.7728243377678	-0.726084069632742	0.853842048672391
AT2G42610	LSH10	E	49.1070245220962	-3.30261681602524	-0.0672534499527495	2.30450391321613	-16.8133624881874	-1.88676393715579	0.844186437288827
AT2G42800	AtRLP29	L	1.4535102518818	0.00451599285384105	0.00310695631351371	-4.85691022720579	0.776739078378427	-0.0232587140947501	0.858651479181269
AT2G43010	PIF4	E	16.2128248581654	-1.01373629717013	-0.0625268147925236	0.484263887258478	-15.6317036981309	NA	0.80106825500652
AT2G43490	AT2G43490	E	2.99608991358226	0.160060099191174	0.0534229959072887	1.81590242086445	13.3557489768222	0.795341599361753	0.815739578173376
AT2G43820	UGT74F2	L	53.3644497994371	-4.84618358952984e-07	-9.08129589594487e-09	-18.4162836702629	-2.27032397398622e-06	1.77852665513124e-08	0.827176564239449
AT2G44080	ARL	L	36.5878291206045	-3.78834460589072	-0.103541114543943	4.99998593092577	-25.8852786359857	-1.05201831200845	0.856037914689367
AT2G44130	KMD3	L	16.7733527990604	1.20416538995845	0.071790381111277	-1.20946406548071	17.9475952778193	NA	0.847904440820889
AT2G45100	AT2G45100	E	1.97589104393073	-0.084471287918229	-0.0427509847659345	1.67531387634259	-10.6877461914836	-1.4657584858271	0.886052519251727
AT2G45450	ZPR1	L	19.7838223706347	-1.23256407452317	-0.0623016144924895	2.94172041605285	-15.5754036231224	-1.08762851744457	0.872341024129576
AT2G45685	AT2G45685	L	6.52767848316381	-0.432768135364743	-0.0662974036605722	2.63906037388288	-16.5743509151431	-1.4267800435317	0.843060933312261
AT2G46440	CNGC11	L	2.11035680115377	-0.00122120585106903	-0.000578672691935967	-5.5163440803418	-0.144668172983992	0.00377856878921448	0.872814611329725
AT2G46510	AIB	E	4.03548169679701	-0.213338243054103	-0.0528656202860319	0.293998102527318	-13.216405071508	NA	0.814314622097934
AT2G46590	DOF2.5	L	4.69433317221496	0.0283690745003897	0.00604325970476531	-2.25754231830806	1.51081492619133	-0.0999319456754444	0.860721050082702
AT2G46710	ROPGAP3	L	5.89907729359475	0.126392040408547	0.0214257305198872	-2.77360547011038	5.3564326299718	-0.309576913483551	0.985342277641455
AT2G47060	PTI1-4	L	15.806214397136	-1.25404157172739	-0.0793385146006003	4.99999519932374	-19.8346286501501	-0.729035662961709	0.885350979639705
AT2G47180	GOLS1	E	10.8949140794734	-0.915880335733225	-0.0840649434270245	0.863196441436006	-21.0162358567561	NA	0.892292533079115
