"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"258389_at"	0.967430228514902	4.77121766527792	7.75283803834867	2.66812923475312e-06	1.51017438820642e-05	4.25160459405434
"266513_at"	-0.84617248918017	7.41361516692641	-7.75029703347719	2.6778331927147e-06	1.51529087387304e-05	4.24778271850247
"258484_at"	-0.911758931557178	8.79619477160262	-7.74865402892744	2.68412764565558e-06	1.51847598207847e-05	4.24531107565237
"252926_at"	-0.875567025439837	11.5017025197084	-7.74800434958152	2.68662093265563e-06	1.51939118629634e-05	4.24433364128726
"264326_at"	1.04043912520356	7.349821007434	7.74788541980953	2.68707761750085e-06	1.51939118629634e-05	4.24415470720326
"252135_at"	0.900994762828841	9.65875186034467	7.74218010812712	2.70908269213515e-06	1.53145418110539e-05	4.23556877343954
"264561_at"	-0.964943972540504	7.71581622495547	-7.74109346968498	2.71329540758515e-06	1.53345560572392e-05	4.23393302526325
"258989_at"	-0.960202525523258	9.08934538454791	-7.74006273798882	2.71729779898898e-06	1.53533720076638e-05	4.23238129787142
"245950_at"	-1.16697511901293	6.81353166389661	-7.7396994861218	2.71870981805946e-06	1.5357546050009e-05	4.23183440414492
"266537_at"	-1.08362964256333	7.7332285067652	-7.73947076411861	2.71959929665678e-06	1.53587670108297e-05	4.23149004329369
"262782_at"	1.08635537529921	7.53991340652219	7.73924229493364	2.72048810000164e-06	1.53599835547122e-05	4.23114605651223
"250000_at"	-1.24259266712312	8.40033967954841	-7.73776629464861	2.72623754149795e-06	1.53886360607692e-05	4.22892360912814
"264864_at"	-0.949276718620969	6.41522862093524	-7.73620494673135	2.73233345573123e-06	1.54192296202942e-05	4.22657235352904
"247293_at"	-1.18410601152121	4.13348499191097	-7.73574163136532	2.73414513943738e-06	1.54256370592546e-05	4.22587458144147
"257835_at"	1.63313447044074	5.68524705165069	7.7334656386552	2.74306337117532e-06	1.54707752796892e-05	4.22244645006399
"258489_at"	-0.760884616408345	10.082524337748	-7.73307527617715	2.74459605933393e-06	1.54707752796892e-05	4.22185841525664
"264986_at"	0.91226897674545	9.96101434377379	7.7328844212022	2.74534574745937e-06	1.54707752796892e-05	4.22157090787589
"264893_at"	1.65236183315557	6.33124413539961	7.73277458963355	2.7457772698759e-06	1.54707752796892e-05	4.22140545353907
"250167_at"	-2.42378521349386	5.1648323542826	-7.73266460788503	2.74620945437809e-06	1.54707752796892e-05	4.22123977144425
"261520_at"	-0.774933977061434	8.32352572579993	-7.73260719391482	2.74643509707417e-06	1.54707752796892e-05	4.2211532795171
"253501_at"	-1.14460016416062	6.90562828678762	-7.73249057984196	2.74689346263662e-06	1.54707752796892e-05	4.22097760364606
"250412_at"	-1.16476909038316	6.75194062375117	-7.73128786104855	2.75162562584259e-06	1.5488116697908e-05	4.2191656412221
"259541_at"	-1.22453275153629	8.50747031196465	-7.73120622542762	2.75194713866176e-06	1.5488116697908e-05	4.21904264604178
"261075_at"	-1.12714038122288	8.1486857618131	-7.73116015771931	2.75212858878404e-06	1.5488116697908e-05	4.21897323839527
"248409_at"	-0.875193932642068	9.54332434542677	-7.73101801965363	2.75268851790088e-06	1.5488116697908e-05	4.21875908521615
"250769_at"	-1.03399414796177	6.27464556429542	-7.73024731338101	2.75572668921349e-06	1.55013873689173e-05	4.21759785164852
"266752_at"	4.7171591066826	10.3562395085296	7.72990240157132	2.75708750364542e-06	1.5505218431497e-05	4.21707814413633
"247991_at"	1.08322621938784	4.89115954342204	7.72960788751891	2.75825004257181e-06	1.55079328250094e-05	4.21663436329104
"252024_at"	-0.907120368451083	9.76009218406037	-7.72931193145122	2.75941879694841e-06	1.5510680817741e-05	4.21618839858113
"247999_at"	-0.82941087880778	8.87098887448006	-7.72835521506953	2.76320053927479e-06	1.55253812790748e-05	4.21474668435299
"259983_at"	-0.889428303086539	9.2750953153298	-7.72830596820618	2.76339535261042e-06	1.55253812790748e-05	4.21467246916346
"266362_at"	-1.26895321036278	4.54151785783425	-7.726580229355	2.77023132239596e-06	1.55599548051839e-05	4.21207158201131
"262055_at"	-1.17009329708797	9.02681411915674	-7.72370186176057	2.78167297348787e-06	1.56203743292118e-05	4.20773271609173
"245268_at"	0.832681524550215	7.51963238334168	7.72351441573957	2.78241981546069e-06	1.56207226164554e-05	4.20745012281433
"246320_at"	-0.857893795490275	8.23188982429616	-7.72279010013655	2.78530770694956e-06	1.56261796592829e-05	4.20635810434184
"256663_at"	-1.04240308998477	9.71128506539779	-7.72275461246727	2.78544928010902e-06	1.56261796592829e-05	4.20630459946018
"264664_at"	-1.01962992408983	8.23721822235759	-7.72272138131749	2.78558185810982e-06	1.56261796592829e-05	4.20625449659693
"254097_at"	1.38773874294203	4.09643545485302	7.72258348492032	2.78613207690941e-06	1.56261796592829e-05	4.20604658763881
"248187_at"	-0.983230969081644	9.01747275932251	-7.72096378019148	2.79260347075647e-06	1.56586246725553e-05	4.20360434941229
"250090_at"	2.33863548415921	8.52856286766341	7.72046466624722	2.79460084785651e-06	1.56659732955535e-05	4.20285170416498
"256956_at"	-0.955205980345268	10.2156006276456	-7.71895230412327	2.80066233796233e-06	1.56960953142311e-05	4.20057092671129
"249288_at"	-1.67686538441585	7.28724836050795	-7.71382388140907	2.82132081223149e-06	1.58056490933533e-05	4.19283465995548
"248597_at"	-1.22977971424048	7.91942704713008	-7.71375585342015	2.82159592758153e-06	1.58056490933533e-05	4.19273201690685
"265763_at"	-0.860272758499513	6.4100853858823	-7.7118159924911	2.82945299177262e-06	1.58457703762174e-05	4.18980484019392
"258413_at"	-1.06633176523332	7.70470821512659	-7.71104687697412	2.83257457447583e-06	1.58593583809018e-05	4.18864414262413
"252543_at"	-0.928237638337811	9.38510268828183	-7.71063014235121	2.83426748532228e-06	1.58649426601721e-05	4.18801520351115
"267065_at"	1.19289838793755	5.98454552597012	7.71021919453727	2.83593793835104e-06	1.58703985215376e-05	4.1873949764462
"253117_at"	-1.15714086382686	6.53851303243829	-7.70689113018344	2.84950461819076e-06	1.59424087174224e-05	4.18237127751324
"262229_at"	1.7976294874704	6.19009942254623	7.70629843549806	2.851927913733e-06	1.59520538774521e-05	4.18147646084043
"262569_at"	-1.39972776210799	7.45411573179331	-7.70388222924214	2.86182945407028e-06	1.60035130785347e-05	4.17782815162331
"249079_at"	1.11783852383927	7.36716191188464	7.70177470782919	2.87049576154545e-06	1.60480412551107e-05	4.17464533423806
"263874_at"	-0.954423800239035	11.0205067490273	-7.70051458520741	2.87569077538308e-06	1.60731454512345e-05	4.17274200620081
"246259_at"	-1.06321746080372	7.20838945890623	-7.69834519200509	2.88465772704988e-06	1.61193147364056e-05	4.16946481826663
"249003_at"	-1.13029369818225	7.11894872179876	-7.6976326890038	2.88760924118516e-06	1.61318556922443e-05	4.16838834792864
"263943_at"	-0.948646164573179	8.28920365201007	-7.69680588310406	2.89103826243231e-06	1.61470574843489e-05	4.16713910508521
"262614_at"	-1.17477701338302	7.34742765144606	-7.69633327574016	2.89300025018925e-06	1.61540601485475e-05	4.16642499138007
"264594_at"	-1.00132128685575	7.0312412402706	-7.69508271040119	2.89819867163862e-06	1.61791267009488e-05	4.16453524056154
"250713_at"	-0.874842391195779	9.24447866604159	-7.69490770600562	2.8989269290935e-06	1.6179232506147e-05	4.16427077265253
"246503_at"	-0.873151943940443	11.5693674110672	-7.6942673762067	2.90159322949471e-06	1.61901520461777e-05	4.16330306865815
"254628_at"	-0.871013380646566	8.21788367344149	-7.69346447489165	2.90494014211839e-06	1.62033592602184e-05	4.16208960386426
"255657_at"	-1.20110016737273	10.9397697218261	-7.69335880217739	2.9053809458261e-06	1.62033592602184e-05	4.16192988935835
"256404_at"	-1.02070173712342	5.47107325984975	-7.6908189031124	2.9159972486192e-06	1.62585913568819e-05	4.15809064310644
"264106_at"	1.49111924754346	4.96077893476872	7.6902844942164	2.91823620797655e-06	1.62636592919332e-05	4.1572827405544
"257949_at"	-1.01390670434057	7.84130204637983	-7.6902615919524	2.91833219999486e-06	1.62636592919332e-05	4.15724811682608
"255285_at"	-1.12741447920918	4.90379213796663	-7.68991911954529	2.91976803009846e-06	1.62676865575344e-05	4.15673035785588
"254643_at"	-0.838174131322264	7.51996119807102	-7.68904883354863	2.92342011043352e-06	1.62840568300338e-05	4.15541456946636
"255036_at"	1.07304707067847	6.1391642395561	7.68728314499116	2.93084455247305e-06	1.63214268168726e-05	4.15274472480249
"257190_at"	-0.866078614936016	12.0655363384552	-7.68696022930935	2.93220452191518e-06	1.63250146802258e-05	4.15225641107773
"253868_at"	1.07969587370304	10.4909864716489	7.68649178304552	2.93417858675741e-06	1.63294359592257e-05	4.15154800229685
"262573_at"	-0.813403296586735	8.67205225802962	-7.68643204573903	2.9344304251147e-06	1.63294359592257e-05	4.15145766244412
"265961_at"	-1.28920954182559	8.06839589249305	-7.68398825398179	2.94475253346239e-06	1.63768390298821e-05	4.14776156534562
"267462_at"	-1.22814591067112	5.55874632900586	-7.68392147156523	2.94503514911505e-06	1.63768390298821e-05	4.14766055011317
"258857_at"	-1.10802175176171	8.71527945955316	-7.68390549868069	2.94510274881966e-06	1.63768390298821e-05	4.14763638940879
"264255_at"	-1.17073855159108	7.84777463349433	-7.68146553975193	2.95544836520272e-06	1.64303624689919e-05	4.1439453105274
"248480_at"	-0.986399349847158	11.0407630502693	-7.6810856516566	2.95706258203063e-06	1.64353307739081e-05	4.14337056226231
"264736_at"	0.813331136085284	8.52469206303654	7.68051027945692	2.95950922737249e-06	1.64449221623304e-05	4.1425000233361
"258143_at"	0.923717891476654	6.02990850396894	7.67656019560878	2.97636412401544e-06	1.65345508204559e-05	4.1365224107145
"251396_at"	-0.978796725567431	12.466814427743	-7.67534598927473	2.98156552412964e-06	1.65594131009002e-05	4.13468457084322
"257002_at"	-0.720658365570537	10.4987255008506	-7.67495581602279	2.98323898703203e-06	1.65646741222494e-05	4.13409395949762
"262442_at"	-0.798365083228969	10.4341755310408	-7.67288321698819	2.99214511775086e-06	1.66100827782665e-05	4.13095631106366
"249890_at"	1.7991764674906	4.02294993122018	7.67188212426771	2.99645698329352e-06	1.66299717247993e-05	4.12944059073461
"262608_at"	-2.24508659045806	5.42048944356055	-7.67130239760433	2.99895696824879e-06	1.66384307582651e-05	4.12856278838822
"263448_at"	-0.932023137040681	7.23541251848556	-7.67119043648691	2.99944003849127e-06	1.66384307582651e-05	4.12839325578155
"249645_at"	-1.68575251030659	9.09423727607258	-7.66992949488638	3.00488622573008e-06	1.66645890612456e-05	4.12648381626892
"246056_at"	-1.03668818358798	7.61080685561032	-7.66877000317973	3.00990348467036e-06	1.66869168460875e-05	4.12472782437299
"263919_at"	1.02434451542035	5.43780362652025	7.66866104917134	3.01037539770496e-06	1.66869168460875e-05	4.12456281025822
"253357_at"	-0.993645263848746	7.33427885369888	-7.66596696948318	3.02206925021223e-06	1.67476675406562e-05	4.12048206774501
"264581_at"	-0.821109888947557	7.02738110487225	-7.66514410925259	3.02565052442389e-06	1.67634414530262e-05	4.11923549204509
"257248_at"	-0.91873643340986	6.50757155887056	-7.66456535783795	3.02817207531351e-06	1.67733377945365e-05	4.11835867277187
"259061_at"	-1.08071579110065	6.70684309216554	-7.66247353653442	3.037304475728e-06	1.68198385752259e-05	4.11518917045889
"249196_at"	-1.00279143864113	7.32600759558891	-7.66162623997895	3.04101187372115e-06	1.68354308201142e-05	4.11390519928087
"250820_at"	-0.862509147948615	6.78120579690476	-7.66149278578566	3.04159624768481e-06	1.68354308201142e-05	4.11370295797608
"249258_at"	-1.0185130266423	6.29311429390607	-7.65952457860642	3.0502285348963e-06	1.68791152064495e-05	4.11072000374152
"249908_at"	-0.849060256041748	7.45467517511977	-7.65838637598116	3.05523237910564e-06	1.69027044791171e-05	4.1089947549124
"260552_at"	0.879423066448722	8.19999454854644	7.6561925764968	3.06490146493869e-06	1.69520859396827e-05	4.10566900518957
"267079_at"	-0.70825257769255	6.04657798012849	-7.65556440519197	3.06767607287001e-06	1.69633190841612e-05	4.10471659958008
"258783_at"	1.2815521029523	7.94735727176898	7.65492398284056	3.07050753316611e-06	1.69748610837419e-05	4.10374556799525
"249901_at"	-1.33233685935893	10.2586670805414	-7.65434779712516	3.07305735440548e-06	1.69848408660017e-05	4.10287188990652
"252887_at"	-0.846897309842208	7.92047043190558	-7.65083860870076	3.08863524854356e-06	1.70668047527322e-05	4.09754995209276
"257238_at"	-0.883891200736907	7.25866720209663	-7.64898874809747	3.09688075829837e-06	1.71082223533025e-05	4.0947438764352
"250109_at"	-1.24667291082954	11.2114951289441	-7.64772558124392	3.10252455652318e-06	1.71352506378435e-05	4.0928275142367
"266705_at"	-1.38399505334064	10.0492068508975	-7.6474154874964	3.10391171305263e-06	1.71387620853862e-05	4.09235703719145
"257759_at"	-1.01869547658705	7.87484824351105	-7.64715472649302	3.10507869579803e-06	1.71410564015375e-05	4.09196139879412
"256524_at"	-1.41363237892172	10.4955594668756	-7.64695010806851	3.10599474938398e-06	1.71419647310546e-05	4.09165093642045
"250728_at"	-1.24129713840664	5.37461656576325	-7.64604125071096	3.11006706307048e-06	1.71602877863178e-05	4.09027188590657
"247329_at"	-0.878768899062801	7.09957219106032	-7.64533618052321	3.11323016489943e-06	1.7173586471912e-05	4.08920197875082
"258535_at"	-1.36055909691941	9.50389533594043	-7.64178319195267	3.12922161101742e-06	1.7257626921496e-05	4.08380954476281
"262703_at"	1.74797756401197	8.66533441404911	7.64121359144642	3.131793377963e-06	1.72676352311666e-05	4.08294490297973
"266980_at"	-1.16370306112504	9.49489542321066	-7.64089417461928	3.13323653645278e-06	1.72714174471938e-05	4.08246001682964
"265656_at"	-0.903031614335285	8.16913108106019	-7.64027121189782	3.13605317443496e-06	1.72827670714814e-05	4.08151429992597
"260275_at"	1.33072842424699	5.60514720121837	7.63969047849927	3.13868129467008e-06	1.72918005997821e-05	4.08063264681587
"259308_at"	-1.40674818236502	7.32969062644863	-7.63957404058768	3.13920851747907e-06	1.72918005997821e-05	4.08045586890312
"259612_at"	-0.850111923129162	12.0412485827728	-7.6393608252514	3.14017418500974e-06	1.72929437856283e-05	4.08013215748567
"261122_at"	-0.717798703178458	9.21424622279598	-7.63914369351178	3.14115791367431e-06	1.72941858582938e-05	4.07980249411054
"267619_at"	-1.04684710952568	7.69541730120158	-7.63836148471595	3.14470446630436e-06	1.73095339952709e-05	4.07861484479528
"245303_at"	-0.878187940744319	5.69663924962034	-7.63770111572523	3.1477018972267e-06	1.73218529012644e-05	4.07761212778431
"249956_at"	-0.849392169755079	7.31798450678479	-7.63739437842873	3.14909521471992e-06	1.73253405325039e-05	4.07714635313225
"264335_s_at"	-0.709802309021834	9.71375049801907	-7.63392160040637	3.16491555076631e-06	1.74081803021412e-05	4.07187217381644
"258750_at"	-1.02322481127714	9.28475851665983	-7.63311752917272	3.16859051120241e-06	1.74241922759226e-05	4.07065079602627
"251676_at"	-1.57723014412993	6.23148441193276	-7.63183631695051	3.17445556085118e-06	1.74522370072344e-05	4.06870447526188
"259384_at"	-1.85733607812856	8.85254044594064	-7.63107313022361	3.17795469260658e-06	1.7464439410021e-05	4.06754500060903
"260096_at"	-0.976709320768884	6.97969069285474	-7.63101826522636	3.17820640030676e-06	1.7464439410021e-05	4.06746164388075
"254676_at"	-1.0564592247329	6.68330412752805	-7.63004717496447	3.18266503117197e-06	1.748472768811e-05	4.0659861971998
"248850_at"	0.984739965302188	7.50047250436	7.62922224453183	3.18645779461895e-06	1.75013489755016e-05	4.06473272748433
"253627_at"	-1.51109593729135	9.24235249987879	-7.62864840655011	3.18909894006619e-06	1.75116386188998e-05	4.06386073809696
"248614_at"	-1.45625547092135	6.90465944424164	-7.62711760133228	3.19615597352635e-06	1.75461655249425e-05	4.06153436137057
"259849_at"	-0.877098281171935	6.77619421811578	-7.62643866044776	3.19929119499099e-06	1.75570344253271e-05	4.06050247427525
"245171_at"	1.49732692076876	6.51825433079221	7.62635554402596	3.19967523481301e-06	1.75570344253271e-05	4.06037614590604
"265671_at"	-0.916995215951239	11.0407872766083	-7.62440346018798	3.20870890548785e-06	1.76023689596387e-05	4.05740892787969
"261041_at"	0.7602849084912	8.09255705112671	7.6233835158254	3.2134396523215e-06	1.76240823441821e-05	4.0558583934293
"252419_at"	0.981707079338492	8.06013646136676	7.6220193545803	3.21977851377311e-06	1.76546028603761e-05	4.05378436875028
"257875_at"	1.30794782735833	7.2493265947196	7.62114453533618	3.22385051559536e-06	1.76726821102452e-05	4.05245419865334
"252625_at"	-1.33836646557469	9.57459103819828	-7.61768312979905	3.24001582323728e-06	1.77570304968867e-05	4.0471901481695
"247438_at"	0.970681530838139	8.07295779533686	7.61594907135702	3.24814641433392e-06	1.77973143672728e-05	4.04455244698174
"259163_at"	-1.17861849577538	7.79921914843129	-7.61531125683595	3.25114241123262e-06	1.78094520653737e-05	4.04358216197705
"265991_at"	-0.947640021069822	8.20034908826849	-7.61297977998802	3.26211895797455e-06	1.78652901395917e-05	4.0400349272985
"247454_at"	-1.14525389358294	8.46347701882391	-7.6123706133516	3.26499336682069e-06	1.78767399657177e-05	4.03910799439239
"252182_at"	-0.817374176177341	9.13430043076026	-7.61157269545247	3.26876247564878e-06	1.78889533607475e-05	4.03789377842822
"255789_at"	-1.01932845355643	11.3737098456926	-7.61156633689935	3.26879252992527e-06	1.78889533607475e-05	4.03788410209904
"251289_at"	1.14916475383938	6.98989706215334	7.61017798574484	3.27536171258423e-06	1.79206046207835e-05	4.03577121168939
"266122_at"	0.844759644200318	8.70462087915866	7.60888427711857	3.28149566978038e-06	1.79498600066404e-05	4.0338021342178
"267123_at"	-1.10385630603462	5.53651789552265	-7.60867585403049	3.2824850194017e-06	1.79509669845487e-05	4.03348488583169
"253687_at"	-1.44215037913768	6.02068296545582	-7.60788187833324	3.28625678525657e-06	1.79672860191041e-05	4.03227629582304
"260605_at"	-1.23600546141961	6.7301935556792	-7.60751338758272	3.28800885295686e-06	1.79725573774134e-05	4.03171535185555
"253709_at"	-0.792577373055055	9.16657764715262	-7.60634467895557	3.29357227636478e-06	1.79986544379206e-05	4.02993614254163
"261369_at"	1.03610290283655	5.50670341499823	7.60426771358432	3.30348391324804e-06	1.80484953439971e-05	4.02677379961302
"261733_at"	-1.1746508734765	8.22573804833042	-7.60179875569868	3.31530732937372e-06	1.81087548330973e-05	4.02301390297621
"248283_at"	-1.07588230278032	9.24837908990556	-7.6012779492421	3.31780710294559e-06	1.81171407202791e-05	4.02222068444445
"267005_at"	-1.28884683014801	9.80974669097571	-7.60114800470839	3.31843112360044e-06	1.81171407202791e-05	4.02202276597697
"250718_at"	-0.976370680193703	6.99459215660828	-7.59908230558789	3.32836775599693e-06	1.81670419991122e-05	4.01887621172449
"252195_at"	1.29047642733573	4.31145827592259	7.59786332240418	3.33424621475027e-06	1.8194774200587e-05	4.01701915360371
"257206_at"	1.49952159119238	12.2244607604518	7.59652162553496	3.34072916865433e-06	1.8224939084191e-05	4.01497492872772
"255659_at"	-1.53903033468411	8.72447703230591	-7.59638873763945	3.34137199693497e-06	1.8224939084191e-05	4.01477244671356
"249366_at"	0.883276599307214	9.31554314332177	7.59609304854714	3.34280282549284e-06	1.82283845205574e-05	4.01432189555367
"247865_at"	-1.06440332464724	8.02529596116295	-7.59574538788043	3.34448597282688e-06	1.82332038814965e-05	4.01379213935811
"248101_at"	1.38130994917326	8.99425859935265	7.5943927135046	3.35104329112899e-06	1.82645872092359e-05	4.01173082317322
"264393_at"	0.957451190057275	6.20415634356323	7.59335962228694	3.35606054827122e-06	1.82875635704889e-05	4.01015635703255
"251985_at"	-1.02689996199342	5.07959030619563	-7.59317460236427	3.35695994630527e-06	1.82880956234113e-05	4.00987436602342
"253493_at"	-1.04496503505136	7.48851315696852	-7.59218825158405	3.3617589945574e-06	1.83067789898569e-05	4.0083709837622
"259239_at"	-0.993557250961944	11.8442757747767	-7.59213986263476	3.36199461589261e-06	1.83067789898569e-05	4.00829722680304
"266901_at"	4.42166832899499	5.99655881811926	7.591558767966	3.36482551933462e-06	1.83178210253037e-05	4.00741146871083
"267052_at"	0.87991843352877	7.39327058504472	7.5886730598678	3.37892120089479e-06	1.83842088270954e-05	4.00301216884356
"258313_at"	-0.829306620979965	7.05936780851513	-7.58859053692814	3.37932521558797e-06	1.83842088270954e-05	4.00288634593066
"251388_at"	-1.26012761347781	5.17799945476648	-7.58856744058491	3.37943829951823e-06	1.83842088270954e-05	4.0028511307284
"263656_at"	2.16925952902779	8.63538048895308	7.58807924025016	3.38182955597098e-06	1.83928307514778e-05	4.00210675137955
"260394_at"	1.2301977499951	4.57999454008211	7.58735451009532	3.38538266619588e-06	1.84077660586241e-05	4.00100166915788
"249393_at"	1.28410827254718	8.86913892594089	7.58576606728314	3.39318411076949e-06	1.84457887432441e-05	3.99857934738687
"248127_at"	-0.772664121922417	8.70132211034909	-7.58539645404538	3.39500215126202e-06	1.84512744985196e-05	3.99801565352228
"253803_at"	-1.01969150904128	8.33115826867974	-7.58382125348809	3.40276176910544e-06	1.84890414371832e-05	3.99561313386505
"259519_at"	-0.869748876689578	8.43483638075547	-7.58249889760722	3.40929035074525e-06	1.85201030960941e-05	3.99359601245156
"258816_at"	-0.89549879848754	9.69511113286379	-7.58172809165308	3.41310200437367e-06	1.85363944570866e-05	3.992420122324
"266253_at"	-1.59249921258402	8.99337108411847	-7.581529977202	3.41408241405208e-06	1.85373053712278e-05	3.99211787989799
"245690_at"	-1.32978283094432	6.58712158864859	-7.58088320604677	3.4172851699253e-06	1.85502795635402e-05	3.9911311341803
"263613_at"	1.58033883089748	7.95180361382531	7.58044909194772	3.41943665099065e-06	1.85575422339036e-05	3.99046879855021
"259270_at"	-0.889723583347823	10.6027498333383	-7.57958058124136	3.4237453212673e-06	1.85765058939361e-05	3.98914362411511
"250057_at"	-0.882021953661214	9.78698369748664	-7.57931620991752	3.42505800538575e-06	1.85792088235075e-05	3.98874022700548
"252081_at"	-1.56851606173134	4.58987021361353	-7.57887609942838	3.42724447060435e-06	1.85866491617892e-05	3.98806865444489
"262581_at"	-0.981319874750423	8.69774863278867	-7.57730478910927	3.435062797376e-06	1.86246214423928e-05	3.98567076200772
"245487_at"	-1.16068451554633	7.24381867455645	-7.57670125778035	3.43807079195688e-06	1.86365006569716e-05	3.98474966147929
"261833_at"	-0.683898598295487	10.6394733384049	-7.57442664309723	3.44943254796086e-06	1.86936460962193e-05	3.98127776078184
"250735_at"	-0.853744034701073	7.97168283983236	-7.57359650771935	3.45358899487896e-06	1.87117256468383e-05	3.98001050367394
"262803_at"	0.936179635559681	9.45804457152037	7.57275730141388	3.4577962522906e-06	1.87300718391709e-05	3.97872930980062
"247298_at"	-0.737638042197848	8.74163981998567	-7.5713508056776	3.46485972438561e-06	1.87638770924112e-05	3.97658184873484
"245461_at"	1.12056429346038	6.02807361918378	7.5708527786669	3.4673644966388e-06	1.87729846115193e-05	3.97582139228691
"259842_at"	-1.37693305967137	10.5302049557585	-7.57047906053341	3.46924533062108e-06	1.87750628122231e-05	3.97525072701522
"249753_at"	-0.776309944509973	8.48143384366607	-7.57044941952365	3.46939455298204e-06	1.87750628122231e-05	3.97520546461412
"264096_at"	-1.70826846428602	7.47675895621073	-7.56869043765845	3.4782620167109e-06	1.88185855315881e-05	3.97251926412562
"260321_at"	1.09194352917219	8.82367536092295	7.56850970774291	3.47917448011065e-06	1.88190585466739e-05	3.97224324300397
"258006_at"	-1.13270522717122	6.44301728117934	-7.56800164173508	3.48174094598318e-06	1.88284758126781e-05	3.97146727303637
"264678_at"	-1.00414774875255	8.421479440149	-7.56697836685596	3.48691604809621e-06	1.88519921917693e-05	3.96990432376281
"246741_at"	-0.803068692845606	9.23977820332449	-7.56639872515997	3.48985113759014e-06	1.8863389679723e-05	3.9690189201603
"257650_at"	-0.946897236714629	7.11255747372081	-7.56597456724321	3.49200057323488e-06	1.88705361467632e-05	3.96837099109196
"259256_at"	-0.835933839879428	9.79752855264048	-7.56522727368271	3.49579092281177e-06	1.88865445166595e-05	3.96722939521678
"263251_at"	-1.25683091427643	8.81470428024361	-7.56495728724673	3.49716139311206e-06	1.8889474633409e-05	3.96681693547805
"262619_at"	-1.57707136561899	7.7248985229803	-7.56468346217459	3.49855192989741e-06	1.88925117237121e-05	3.96639860192583
"248521_s_at"	1.01093088498695	8.38214210826318	7.56414977379888	3.50126378621768e-06	1.89026809381362e-05	3.96558323725666
"246650_at"	-0.87764783115239	8.76588490413435	-7.56277401196848	3.50826478361166e-06	1.89353937899647e-05	3.96348119200185
"263320_at"	-1.52948534776982	6.20698150097714	-7.56263297720258	3.50898332091981e-06	1.89353937899647e-05	3.96326568939898
"262341_at"	-0.963180390758379	11.0166311367798	-7.5616906858456	3.51378806439441e-06	1.89568367428658e-05	3.96182579311786
"267639_at"	-0.867022799239315	6.88899340016057	-7.56134716338873	3.51554141821505e-06	1.8959015149158e-05	3.96130083521839
"265344_at"	-0.875690273546206	7.96388869371015	-7.56128590319479	3.51585419030856e-06	1.8959015149158e-05	3.96120721814571
"260020_at"	-1.4949534942082	7.26054540570143	-7.56016965683012	3.52155849955958e-06	1.89852870184245e-05	3.95950130026566
"265882_at"	-0.800971225880968	8.9253009554263	-7.55854223204023	3.52989263452107e-06	1.90257209341743e-05	3.95701388214713
"252372_at"	-0.772185190962152	10.6065407201001	-7.55799602773508	3.53269445817488e-06	1.90363242596194e-05	3.95617896680787
"245975_at"	-0.845759670475594	8.37858903263504	-7.55607618204333	3.54256125329426e-06	1.9084983983855e-05	3.95324403234255
"266333_at"	0.919277719692243	7.2479356566909	7.55405548338487	3.55297790501743e-06	1.91358606862166e-05	3.95015441164681
"266753_at"	1.54316490425678	5.30849848320776	7.55391895924908	3.55368285255649e-06	1.91358606862166e-05	3.94994564928323
"266455_at"	1.55379124121082	4.61056988810085	7.55189638972286	3.5641438392768e-06	1.91876613108104e-05	3.94685261011005
"254134_at"	-0.775479800487066	9.60107536048278	-7.54945630819194	3.57680767856483e-06	1.92512938055837e-05	3.94312038952982
"248093_at"	-1.1262727368801	7.63856639575015	-7.54910572917722	3.5786310691488e-06	1.92565639743534e-05	3.94258409973098
"257765_at"	-0.966167506939785	4.29900444604061	-7.54774731137339	3.58570561648261e-06	1.92900813943322e-05	3.94050594439792
"267007_at"	-0.872101931069933	12.0668418431426	-7.54496799606785	3.60022629934597e-06	1.93636316642493e-05	3.93625331470426
"266150_s_at"	-1.44595414182261	5.30745126509601	-7.54405740228051	3.60499728050795e-06	1.93847213503975e-05	3.93485980047456
"267201_at"	2.36417534784146	6.74187227324717	7.54280737163958	3.61155762174077e-06	1.94154205401619e-05	3.93294666113479
"248082_at"	1.0629180812978	7.1478554506725	7.54177206136436	3.61700065237916e-06	1.9440100113282e-05	3.93136199436804
"255491_at"	1.25900336295716	5.29111550810923	7.53901787302663	3.63152283949757e-06	1.95135538207161e-05	3.92714571046409
"250161_at"	-1.40993083734562	5.70330810235973	-7.53848579444652	3.63433547514995e-06	1.95240678728616e-05	3.92633105938563
"259501_at"	-0.878848057868056	9.19472805131104	-7.5378878125203	3.63749923808548e-06	1.95364628256958e-05	3.9254154622384
"265884_at"	-1.27892060015185	8.02979322032431	-7.53442582502898	3.65587311054578e-06	1.96305239292724e-05	3.92011375719102
"253804_at"	-0.958469291199443	6.27525928169905	-7.53316266807863	3.66260154083226e-06	1.96620242754492e-05	3.9181789702362
"246262_at"	-1.10659095557989	4.87962368236183	-7.53298365232577	3.66355616063163e-06	1.96625214174135e-05	3.91790475393987
"254834_at"	-0.913347175038302	7.06317026151767	-7.5324624710273	3.66633691385124e-06	1.96728169854027e-05	3.917106385162
"260841_at"	-1.17994534868752	4.72256516707273	-7.52985147711548	3.68030151435244e-06	1.9743103843457e-05	3.91310622450961
