"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"255557_at"	-0.884349128864221	5.80990025345539	-5.08632020911808	0.00019233513829255	0.000624774210261046	-0.21135355462376
"259082_at"	-0.582686634319641	6.39941946153197	-5.08589438656424	0.000192481490743683	0.000625082122277246	-0.212142892769355
"252169_at"	-0.714455399637405	6.64532478280828	-5.08588494825341	0.000192484735943681	0.000625082122277246	-0.212160388606693
"258483_at"	-0.567780972369562	9.35438948710963	-5.08579752861349	0.000192514796384179	0.00062509074811717	-0.212322439269296
"253856_at"	-0.80957396969376	8.36554082197872	-5.08535832742237	0.00019266589574544	0.000625492325925631	-0.213136604585333
"259872_at"	0.818526893658292	9.23338478711948	5.08389308902172	0.000193170879087826	0.000627042514870259	-0.215852942136575
"258044_at"	0.535766317081754	7.49713203392248	5.08304219982653	0.000193464764210957	0.000627907124594755	-0.217430482568277
"247690_at"	0.738472732976384	7.58097186508704	5.08263989148149	0.000193603877952477	0.000628269235466779	-0.218176388161995
"251207_at"	0.767626105901698	4.08603313128127	5.0821746457515	0.000193764884668142	0.000628618496561459	-0.219039007550808
"265457_at"	-0.774615902876108	7.33054268714996	-5.08216962755538	0.000193766622065919	0.000628618496561459	-0.219048312006072
"246249_at"	-0.839652250863946	8.10173189126272	-5.08113352885496	0.000194125687493502	0.000629693818504945	-0.220969451249312
"266294_at"	-1.56144314552053	4.97508775239743	-5.08036141420117	0.00019439371850073	0.000630473584388121	-0.222401192379272
"246550_at"	-1.1945291473815	10.1890188994185	-5.08019885627724	0.000194450197777463	0.000630567104251341	-0.2227026343815
"257522_at"	0.600056132336138	6.23582515074227	5.07942951358956	0.000194717730873744	0.000631344909911882	-0.224129320141365
"261709_at"	-0.517488429438357	9.9343790961067	-5.07759872570423	0.000195355916331391	0.000633324111927094	-0.227524653622119
"247853_at"	-0.942234813750169	8.46016972651734	-5.07729884374599	0.00019546065819841	0.000633463105314823	-0.228080844881852
"261548_at"	0.607600066448626	6.42943835353281	5.07729846693973	0.000195460789844952	0.000633463105314823	-0.228081543751333
"245924_at"	-0.807931299525206	9.92322091744696	-5.07719332382613	0.000195497527788406	0.000633463105314823	-0.228276555266216
"259751_at"	-1.64571348016929	7.80491676960607	-5.07715798943396	0.000195509875555298	0.000633463105314823	-0.228342091123698
"245605_at"	-0.558688416391027	9.07592003502826	-5.07704361873791	0.000195549848494459	0.000633502633739328	-0.228554219218523
"251530_at"	-0.705404530512967	4.85669113398576	-5.07633522028705	0.000195797625828001	0.000634145047391897	-0.229868149688802
"254304_at"	-0.537902522170361	5.4430654574793	-5.07631771911185	0.000195803751371378	0.000634145047391897	-0.229900611444855
"254303_at"	-0.588808780053859	7.83652413493004	-5.07577424412553	0.00019599407108845	0.000634671317650135	-0.230908684710196
"257115_at"	-0.623401948100113	6.14937062206293	-5.07539908175438	0.000196125561743564	0.00063500696428257	-0.231604580936281
"254659_at"	-0.656083363788005	8.35532505814698	-5.07470979994669	0.000196367387648594	0.000635699703699181	-0.232883186842884
"254398_at"	-0.514926430739704	12.4084372527425	-5.07430105728172	0.000196510936564309	0.000636074139780317	-0.233641423896208
"246216_at"	-0.740085406400114	6.44550636401986	-5.07333354420647	0.000196851159284929	0.000637084980602899	-0.23543628500674
"249190_at"	-0.960640780309839	6.505391691336	-5.07285126604677	0.000197020979839579	0.000637544126846475	-0.23633101414803
"246007_at"	-0.914664159363192	9.49076105110343	-5.0715253516683	0.00019748864975613	0.000638952635169424	-0.238791010041348
"259242_at"	-0.516948747405658	8.59854633692596	-5.07145845265797	0.000197512276658466	0.000638952635169424	-0.238915134618344
"252991_at"	-0.713822025067087	7.7706357609607	-5.07136953844487	0.000197543683285334	0.00063896361539116	-0.239080107068196
"256288_at"	-0.904001710530753	7.98169140617788	-5.07046503981215	0.000197863469563963	0.000639907236743797	-0.240758377061796
"260636_at"	0.753196549529729	8.3626535542611	5.07032785556221	0.000197912018240868	0.000639973509508675	-0.241012926716009
"247467_at"	-1.44996910692075	6.76770452462899	-5.07002591187015	0.000198018917996289	0.000640228422323932	-0.241573200452682
"258277_at"	1.47910917882655	6.21803549711021	5.06949902327406	0.000198205600999864	0.00064074117896923	-0.242550897969347
"267152_at"	-0.599872409317991	10.2801767980791	-5.0693849547257	0.0001982460409971	0.000640781096095202	-0.242762568525108
"263711_at"	-0.602955252275886	8.76279371918909	-5.06885804997752	0.000198432952737949	0.000641294368369596	-0.243740335734749
"267099_at"	-0.542831126086459	7.0758928281832	-5.06833783739092	0.000198617670584883	0.000641800406012349	-0.244705716453971
"266495_at"	-0.526317154586731	9.05241807698499	-5.06763526593767	0.000198867424967953	0.000642516425427622	-0.246009558814572
"262274_at"	-0.472524389591972	7.92930191821745	-5.06722170705195	0.000199014592305605	0.000642900842726363	-0.246777074563066
"261549_at"	-0.621412866259584	6.95536508244277	-5.06701624372607	0.000199087749793776	0.000643046102066842	-0.247158397356436
"262325_at"	1.04407535268088	3.62486675681644	5.06628655696328	0.000199347789257958	0.000643794856714432	-0.248512675215085
"263443_at"	-1.06640881338418	6.87098085950358	-5.06529806248368	0.000199700624654094	0.000644843041953551	-0.250347392609104
"257105_at"	-0.637431438349139	5.1417847590955	-5.06480210508703	0.000199877897727558	0.000645324111417636	-0.251267968724433
"261056_at"	0.787636205192716	7.55611997466241	5.06449944316036	0.000199986160535501	0.000645582270282307	-0.251829771779666
"245116_at"	0.627876126906111	8.64357477569153	5.06352382363749	0.000200335557567079	0.00064661865970073	-0.253640796368048
"266165_at"	-1.12014619870892	8.5686274804485	-5.06229315313726	0.000200777202492012	0.000647952460221107	-0.255925426783233
"261406_at"	-0.852218993128139	7.94124940947367	-5.06219526892391	0.000200812373238645	0.000647974286826071	-0.2561071477584
"263990_at"	-0.46062440881048	8.5000911951339	-5.06163139508906	0.000201015103543365	0.000648536706057165	-0.257153995281567
"265078_at"	-1.21285171665971	7.65768516086868	-5.06046590324934	0.000201434810184439	0.000649798899774722	-0.259317881677276
"267251_at"	-0.504535961795862	10.368168364408	-5.05992770493178	0.000201628929308709	0.000650333127479023	-0.26031717026705
"253057_at"	0.52583934568881	7.13820643249273	5.0594038575552	0.000201818059372636	0.000650851114702365	-0.261289845667795
"246562_at"	-0.736294809981665	6.08869509093229	-5.05874751785508	0.000202055285281021	0.000651524039759697	-0.262508577113936
"261992_at"	-0.548882519708211	8.06925506549607	-5.05827617363851	0.000202225825972105	0.000651981779565189	-0.263383828860101
"261844_at"	-0.692573837301286	5.71008421656833	-5.05762367967063	0.000202462157256443	0.00065256077746605	-0.264595505426375
"256736_at"	-0.603263645969576	4.07760281589634	-5.05762237140404	0.000202462631395319	0.00065256077746605	-0.26459793491807
"249581_at"	1.08244609165296	10.5732251161541	5.0574713202292	0.000202517382778205	0.000652645027009164	-0.264878442990189
"250284_at"	-0.685834272165261	6.89984174910153	-5.05681606116524	0.000202755072506808	0.000653318717881097	-0.266095316232022
"252745_at"	0.483862359898957	8.32330404566355	5.05500257991372	0.000203414413295159	0.000655350673342172	-0.26946337135903
"261581_at"	0.641851032872628	9.69024747662564	5.05472615554318	0.000203515110871164	0.00065557787803103	-0.269976789332489
"266795_at"	-0.585342986212016	6.31486192378442	-5.05465122212852	0.000203542417019542	0.00065557787803103	-0.270115968768499
"262386_at"	-0.746335178802272	3.77406408708792	-5.05408495374364	0.000203748891717435	0.000656150249904657	-0.271167762652393
"259111_at"	-0.697533486072085	8.28107348717362	-5.05393333921345	0.000203804210926198	0.000656235749749658	-0.271449379722461
"247058_at"	-0.514305529474486	10.0097997458948	-5.05368615402107	0.000203894434295825	0.000656350189977336	-0.271908520705511
"262290_at"	1.53320160695267	8.82483401807966	5.05367830072624	0.000203897301454599	0.000656350189977336	-0.271923108142754
"261637_at"	0.670901657495638	8.26989735407437	5.0534080277031	0.000203996000998959	0.000656575248029667	-0.272425142690423
"247908_at"	-0.586902386096605	7.38300339340866	-5.05332798192563	0.000204025242031365	0.000656576717090213	-0.272573830076095
"260872_at"	-0.680304965264849	8.45126285255417	-5.0528183207509	0.000204211525620061	0.000657083495470952	-0.273520558284306
"259882_at"	0.611774581513641	9.93173943688985	5.05248094938505	0.000204334933871575	0.000657387847899947	-0.274147263881202
"258478_at"	-0.709267070219956	6.61227452842333	-5.05212977976212	0.000204463471920326	0.000657652443015209	-0.27479961545286
"264549_at"	-0.760363280309407	5.24570727937603	-5.0520987298595	0.000204474841116346	0.000657652443015209	-0.274857296115608
"257965_at"	-0.638816859811785	7.92264724832501	-5.05167275070119	0.000204630883625576	0.000658061533272153	-0.275648638815754
"252394_at"	0.88373604329925	6.2731859367448	5.04945821962732	0.00020544409950616	0.000660583579043629	-0.279762921488708
"258783_at"	0.84533365479698	7.94735727176898	5.04931859789434	0.000205495483764497	0.000660655670848229	-0.280022337958142
"257933_at"	-0.575346975691389	8.30099070382962	-5.04839242943407	0.000205836675674112	0.00066165932527149	-0.281743211935447
"261208_at"	0.596310802822125	7.56690492164528	5.04683887079802	0.000206410317435832	0.000663409798606642	-0.284630037838369
"262699_at"	-0.538857450230754	6.59508252905265	-5.04552420203536	0.000206897050803601	0.000664880491522984	-0.287073178315388
"244997_at"	-0.648048297632327	6.86994512555275	-5.04533761700629	0.000206966227457282	0.000664979956971902	-0.287419938618337
"253814_at"	-0.770406237442546	7.53349504799445	-5.04528346634903	0.000206986308395463	0.000664979956971902	-0.287520576061787
"259134_at"	0.843527799153549	4.29296653227604	5.04459069302617	0.000207243391781328	0.000665712120339683	-0.288808105618125
"262952_at"	-0.833382287803176	5.33376832162775	-5.04434225032737	0.000207335668116144	0.000665914754960467	-0.289269853728869
"258833_at"	0.819669357719796	6.22813745247733	5.04406564423801	0.000207438455196008	0.000666151085882155	-0.289783953943934
"256967_at"	-0.656702132231206	6.78105839939246	-5.04290550751351	0.000207870141309278	0.000667443401360451	-0.291940281893901
"264819_at"	0.709073853618112	5.29733206425719	5.04225831503543	0.000208111367520796	0.000668123897698713	-0.293143276646891
"255319_at"	1.08964498842481	5.17186987390745	5.04175940937269	0.000208297522128434	0.000668627424676269	-0.294070670734158
"262172_at"	-0.710364087409259	10.9087153469405	-5.03968973613663	0.000209071623973463	0.000671017833521134	-0.297918206449602
"246737_at"	-0.915205646296123	6.27726787596291	-5.0395353413515	0.000209129490824703	0.000671018107188415	-0.298205247352365
"251646_at"	-0.97453701074602	6.47586278967467	-5.03953252998556	0.000209130544673496	0.000671018107188415	-0.298210474089733
"248328_at"	0.568750355581692	6.97728295140818	5.03944864021559	0.000209161993544582	0.000671024623453154	-0.298366437773196
"255558_at"	-0.694705165685859	9.14961389566957	-5.03792147537513	0.000209735363537382	0.000672769461719545	-0.301205809951744
"258880_at"	-0.627952216551125	6.46195733090398	-5.03724662415797	0.000209989255712282	0.000673489162373054	-0.30246060963625
"247505_at"	-0.555057357863065	8.28421059829935	-5.03703408676314	0.000210069282656638	0.000673650654705045	-0.302855806771706
"253735_at"	0.56598816292599	8.22361124256115	5.03695604929912	0.000210098674159215	0.000673650654705045	-0.303000912826501
"260745_at"	-0.784879130696511	11.5026051704774	-5.03528119411912	0.000210730513272349	0.000675581589282119	-0.306115378014716
"267617_at"	-0.963970151380631	9.35350854483497	-5.03385408750138	0.000211270450025975	0.000677217392508783	-0.308769401728586
"250052_at"	1.14498883644362	4.54542418931505	5.03303687495479	0.00021158028550075	0.000678066170741328	-0.310289297798877
"263533_at"	-0.747440293812611	8.93976624988407	-5.03299889802306	0.00021159469545536	0.000678066170741328	-0.310359931238255
"250080_at"	-0.612323754677644	9.15027806572499	-5.03157583083514	0.000212135400671022	0.000679703397851665	-0.31300682019125
"266991_at"	-0.614712599600874	8.58064469861745	-5.03063855367592	0.000212492311736689	0.000680751352628353	-0.314750273758611
"264894_at"	-0.701729302676091	7.29961060272308	-5.03029473475761	0.000212623393143564	0.00068107563510809	-0.315389845847898
"250339_at"	0.945348559989338	11.8511605056446	5.0289810250536	0.000213125022424257	0.000682586599480103	-0.317833735671834
"248751_at"	-1.15716418343276	6.90507930498608	-5.02879130691533	0.000213197566475731	0.00068272307894306	-0.318186684265625
"252527_at"	-0.76773058282976	7.64683375794681	-5.02860628667328	0.000213268338911963	0.00068285384763923	-0.318530896994943
"253188_at"	-0.602465945606232	7.55772361362719	-5.02645642840516	0.00021409248047	0.000685396418178344	-0.32253079720279
"260766_at"	0.484693050124729	6.93534159788392	5.02632953683926	0.00021414122745062	0.000685456272544013	-0.322766900977487
"256160_at"	-0.595283924225257	10.2656281475771	-5.02553107037054	0.000214448233520178	0.00068634266964996	-0.324252629253889
"247567_at"	0.589512527200673	6.00118211921154	5.0251951846332	0.000214577516648668	0.000686660094662756	-0.324877643086984
"256734_at"	-0.661946141677021	6.50223313775537	-5.02461446572784	0.000214801227998056	0.000687279563842848	-0.325958271645144
"249176_at"	-0.591763060791606	11.9639447367395	-5.0239680412228	0.00021505053678134	0.000687936096365085	-0.327161214224737
"253156_at"	1.10505130806106	6.33711791954564	5.02392605954663	0.000215066738412074	0.000687936096365085	-0.32723934033041
"246339_at"	-0.734005247066154	11.2910288219589	-5.02343198700683	0.000215257507109042	0.000688449766847625	-0.328158803574304
"266264_at"	-0.767457404294837	8.40720009952876	-5.023111000682	0.000215381539042935	0.00068874988161634	-0.328756170555655
"259318_at"	-0.6868399943376	5.94113890585889	-5.02144876877242	0.000216025031151076	0.000690638308640842	-0.331849834409733
"248625_at"	-0.723701104537087	9.15111085155669	-5.02142916593251	0.000216032631834827	0.000690638308640842	-0.331886320156791
"260780_at"	-0.493645407192783	8.8005921265922	-5.02116326702121	0.000216135757331022	0.000690814765449269	-0.332381228378441
"264407_at"	-0.534212821218404	7.86310305760591	-5.02106996444502	0.000216171955686447	0.000690814765449269	-0.332554891099061
"259570_at"	-0.893335504287289	10.0832264575828	-5.02105262221256	0.000216178684602231	0.000690814765449269	-0.332587170053888
"257880_at"	-1.09472206342734	7.48042726293818	-5.0206903830636	0.000216319285945346	0.000691167238046414	-0.33326141077173
"256106_at"	-0.522469411176588	9.23000115193901	-5.02041704078947	0.000216425445411824	0.000691409581210602	-0.333770196575431
"256920_at"	-0.732300934167639	7.33954394946906	-5.01892690333595	0.000217005132771256	0.0006931644137393	-0.3365440169905
"AFFX-r2-At-Actin-M_s_at"	-0.585055577907511	11.4799467602653	-5.01844803770284	0.000217191762103156	0.000693663412709744	-0.337435457317374
"253474_at"	-0.683922038114554	6.95221514033457	-5.01781793333483	0.000217437588595124	0.000694265128684121	-0.338608479086575
"246234_at"	-0.579455123796585	7.19013095729065	-5.01780909678415	0.000217441038111327	0.000694265128684121	-0.338624929809231
"256427_at"	-1.10316786288017	8.41546891475495	-5.01646950043244	0.000217964634487015	0.000695756438884912	-0.341118917845364
"253235_at"	-0.684047186174221	10.5880472231949	-5.01645805181022	0.00021796911496149	0.000695756438884912	-0.341140233165897
"258999_at"	-0.610837002691235	7.71145734182952	-5.01629116787777	0.00021803443669092	0.00069586756693996	-0.341450943411371
"264810_at"	-0.698209779970918	7.25516617559756	-5.01464205438546	0.000218681029397047	0.000697833559113968	-0.344521492832934
"248041_at"	-0.525097319364657	8.80157951755318	-5.01313961012507	0.00021927185266901	0.000699621060201443	-0.34731922677654
"246115_at"	-0.794310470961824	7.47851453595357	-5.012240758907	0.000219626112199551	0.000700653373324721	-0.348993121794189
"252969_at"	0.471035480244642	7.24500538206281	5.01136477847603	0.000219971930937118	0.000701626480200013	-0.350624515262481
"249799_at"	-0.564723090611294	8.19268244565388	-5.01131231469713	0.0002199926605169	0.000701626480200013	-0.350722224671909
"254485_at"	-0.509914457989692	8.61909961695364	-5.01096056064485	0.000220131698713128	0.000701971766761701	-0.351377345446721
"246169_at"	0.658751112886788	8.14631642543028	5.009451228428	0.000220729332949923	0.000703779156358365	-0.354188548137967
"264088_at"	0.535735251336664	6.0471964111064	5.00914496111474	0.000220850808305868	0.000704058843448964	-0.354759017601429
"265596_at"	-0.829780971415034	7.58742947643252	-5.00906754070189	0.000220881526718728	0.000704058843448964	-0.354903226612651
"259853_at"	0.899701257433165	7.10967535367326	5.00899666781178	0.000220909651142667	0.000704058843448964	-0.355035240328188
"253217_at"	-1.12375200987228	5.23428115202229	-5.008680020157	0.000221035351669388	0.000704361046602228	-0.355625061558758
"262128_at"	0.953382618471629	5.12393218052272	5.00731392164267	0.000221578509602381	0.000705993267779063	-0.358169832978746
"247942_at"	-1.0997165800828	7.37933928179646	-5.00442564816603	0.000222731458911837	0.000709567678460753	-0.363550823946476
"261170_at"	-0.563979308462685	7.65276458790417	-5.0041857950964	0.000222827484477339	0.000709774461796971	-0.363997724875685
"258920_at"	-1.24807342668083	9.06380030677069	-5.00274877577725	0.000223403700465857	0.00071151052885035	-0.366675358166876
"251809_at"	1.01645749825708	6.60120229634707	5.00238705382645	0.000223548987861655	0.00071187385357034	-0.367349401009796
"250144_at"	-0.529439748746947	7.72082696816981	-5.00169609849722	0.000223826786811409	0.000712597277535163	-0.368636988456938
"246157_at"	-0.656463760255561	9.26705957486228	-5.0016666239662	0.000223838645047762	0.000712597277535163	-0.36869191513488
"252886_at"	0.763522357206388	9.53370335003315	5.00093413441569	0.000224133551411456	0.000713348129607481	-0.370056963641766
"261611_at"	0.680431231346044	6.59840762167382	5.00092545776744	0.000224137047123929	0.000713348129607481	-0.370073133588303
"248919_at"	-0.648859966056271	5.04835084354371	-5.00039142049712	0.000224352313269503	0.000713933630814364	-0.371068391039768
"258409_at"	-0.708870358648061	5.87824942710746	-4.99959785529826	0.000224672590494502	0.000714853088182395	-0.372547377798181
"248166_at"	0.64553307430046	6.28895267331911	4.99928282283265	0.000224799867231812	0.000715158294498972	-0.373134531557041
"266257_at"	-0.722580834362798	7.34747231224328	-4.99880242572374	0.000224994097642625	0.000715676386449349	-0.374029911948937
"250776_at"	0.710053030496041	6.01278749679727	4.99776087728486	0.000225415808348913	0.000716917817685264	-0.375971276343894
"247704_at"	1.55079680159341	5.45261418285409	4.99733680349925	0.000225587746370271	0.000717364630518036	-0.376761752271464
"260993_at"	-0.526653445806404	8.14728401241505	-4.99660120591894	0.000225886313465516	0.000718213940639591	-0.378132959343606
"258674_at"	-0.623784194563214	11.0932484587557	-4.99624009976758	0.000226033031018271	0.000718580270038573	-0.378806110077455
"259840_at"	-0.538606118312201	13.0074561991417	-4.99551899281903	0.000226326313812092	0.000719412377097802	-0.380150395856822
"259433_at"	0.733705435682687	5.93240299566748	4.99524971880303	0.000226435932276998	0.000719660528805673	-0.380652391128872
"250313_at"	-0.791626103117252	7.96026149851504	-4.99513720881301	0.000226481750207939	0.000719705868242279	-0.380862140841522
"261254_at"	1.00597397349255	7.48343552836899	4.99494941248116	0.000226558248812389	0.000719848677449589	-0.381212248339594
"264007_at"	-0.85390987830709	8.59307023770958	-4.99483389249045	0.00022660531909373	0.000719897956619497	-0.381427613530608
"253549_at"	-0.713000643613778	8.42449077237966	-4.99444512251497	0.00022676380377092	0.00072021185512415	-0.382152412937825
"254133_at"	-1.12466448010279	7.19580459411962	-4.99443661051881	0.000226767275032953	0.00072021185512415	-0.38216828238675
"246425_at"	-0.841680327812396	5.82661642980099	-4.99393905831737	0.000226970277015318	0.00072075623259354	-0.383095914657931
"245078_at"	-0.835226501380742	7.76025657400291	-4.99311684373307	0.000227306156216638	0.000721722358477381	-0.384628907134957
"261019_at"	-0.715093830798852	8.87232861694925	-4.99247796711053	0.000227567497878142	0.000722451583382106	-0.385820125500705
"251308_at"	-0.622384177272143	7.81457677740702	-4.99189932042191	0.000227804471438786	0.000723103255429824	-0.386899082485161
"264637_at"	-0.87462145831413	6.5536856070292	-4.99029018973307	0.000228464810517637	0.000725098417685723	-0.389899703937652
"247884_at"	-0.802333981632409	9.10859548888756	-4.99015695208687	0.000228519576465149	0.000725157236013005	-0.39014817173987
"247866_at"	1.14181202734878	5.07610118571384	4.99009042837182	0.000228546925458023	0.000725157236013005	-0.390272229041095
"257222_at"	-0.663575532418078	9.31732745172139	-4.98800793170967	0.000229404798283993	0.00072777794838079	-0.394156046770898
"253322_at"	1.27917885164714	6.26673643586753	4.98777226968764	0.000229502088730636	0.00072798534890082	-0.394595583391602
"247745_at"	0.527501031669944	9.52617322655897	4.9871784141687	0.000229747445819668	0.000728662296878006	-0.395703220071053
"256678_at"	-0.671570058817903	10.7165574068745	-4.98693522100239	0.000229848002152808	0.000728879873363763	-0.396156826357826
"263696_at"	-0.569718247051214	8.21214384104923	-4.98588333731043	0.000230283466222456	0.000730159280585798	-0.398118888197582
"247401_at"	-0.730459429597629	10.3085173123041	-4.98563598076358	0.000230385992723108	0.000730382834470339	-0.398580296815592
"249659_s_at"	-0.862192293903361	7.64173188977359	-4.98427572137169	0.000230950654198953	0.000732071209321582	-0.401117793321947
"251717_at"	0.622801851315878	7.80482659268445	4.98414181301118	0.000231006319105922	0.000732145913409209	-0.401367604186892
"263870_at"	0.693034791596578	7.23578969939376	4.98303343641464	0.000231467600908379	0.000733505970647418	-0.403435399400246
"252027_at"	-0.645775750413449	8.56894217203256	-4.98190168716942	0.000231939598794097	0.000734899603902397	-0.405546943825349
"250836_at"	0.49657085386163	7.06122599385063	4.98094666633346	0.000232338670762183	0.000736061816678526	-0.407328873798881
"263626_at"	0.554120880352231	8.45748297183209	4.98013451131969	0.000232678605801294	0.000737008399519957	-0.408844318974628
"246260_at"	-0.894972876079483	5.43804033923329	-4.98007846848285	0.000232702082128134	0.000737008399519957	-0.408948895199405
"255032_at"	-0.755271018619873	3.61572217927226	-4.97999639246697	0.000232736468192691	0.00073701497146679	-0.409102050119401
"264135_at"	-0.711855539488708	5.9987209000118	-4.97878040869462	0.000233246529048006	0.000738527669015133	-0.411371181946244
"258640_at"	0.739578768853162	6.38966174226671	4.97861909771064	0.000233314280439532	0.000738639658129872	-0.411672215011224
"255003_at"	-0.808518697144201	4.36711441560548	-4.97813893569544	0.000233516071997944	0.000739175909280197	-0.412568294605438
"246250_at"	1.14528134260285	6.44603135684174	4.97739752335385	0.000233828012581533	0.000740060630912274	-0.4139519719572
"258977_s_at"	-0.715292102986761	8.83510425271205	-4.97680270407914	0.00023407858923233	0.000740718844475846	-0.415062112103461
"263355_at"	-0.873546113832802	7.02738837139592	-4.97674971029346	0.00023410092721729	0.000740718844475846	-0.415161018943299
"245313_at"	0.726619722235833	8.44248708581864	4.97615849225881	0.000234350288366401	0.000741405003833233	-0.416264481524609
"252993_at"	1.29983590077219	8.04987104958225	4.97576418239217	0.000234516752103683	0.000741828749893914	-0.417000452469769
"263679_at"	-0.712778188091541	9.1938853674623	-4.97533130542368	0.000234699639159822	0.000742304321857395	-0.417808428519696
"251837_s_at"	-0.577696104955987	8.88183998255314	-4.97493881741978	0.000234865590450151	0.000742636133563142	-0.418541036006244
"264792_at"	-0.504015457318735	7.18372371433862	-4.97492918349435	0.000234869665389062	0.000742636133563142	-0.418559018651742
"248622_at"	-1.45795756061407	8.55546392243464	-4.97447070924401	0.000235063674987874	0.000743146559455773	-0.419414817040723
"261775_at"	-0.566225015524642	6.26534772589681	-4.97400905973012	0.000235259196693604	0.000743661623694722	-0.420276566676786
"258482_at"	-0.541527386709902	9.6948196228106	-4.97309314380373	0.000235647614104568	0.000744786210021504	-0.421986356049675
"267642_at"	-0.504177503796208	7.71752583273776	-4.97282525160557	0.000235761346641711	0.000745042437918735	-0.422486462862333
"249298_at"	0.712017001009662	5.16768298296211	4.97261154975148	0.000235852113832022	0.00074522603082261	-0.422885411863279
"245814_at"	-0.524267677530426	4.75475109137952	-4.97156154079491	0.000236298620391561	0.000746437907863227	-0.424845695212026
"254199_at"	0.782117829004977	5.91146571362818	4.97155571119625	0.000236301101827285	0.000746437907863227	-0.424856578960602
"255614_at"	0.765124745401012	7.03576847861148	4.97007570769673	0.000236931960165451	0.000748327057792016	-0.427619842311444
"245379_at"	0.51455666409286	6.08092102248355	4.96996348362485	0.000236979867597789	0.000748374744552897	-0.42782938217304
"245286_at"	-0.546612784670934	11.245456917281	-4.96953544914432	0.000237162684139089	0.000748720714523386	-0.42862860253799
"260393_at"	-0.987523731681245	8.97412002317488	-4.96952778822888	0.000237165957506028	0.000748720714523386	-0.428642907088844
"245366_at"	-0.656695865711658	7.55485765437323	-4.96947644922755	0.000237187894920911	0.000748720714523386	-0.428738768044596
"247955_at"	-0.83007292996386	7.30915951644041	-4.9691038458924	0.000237347173473593	0.000749044543083925	-0.429434507592312
"248351_at"	0.672323737437043	8.63082179594083	4.96908283664316	0.000237356157711995	0.000749044543083925	-0.429473737356538
"261068_at"	-1.07862289837237	4.99683489661533	-4.96851105414467	0.000237600806379376	0.000749661774771196	-0.430541424152143
"264996_at"	0.518806834576982	8.7257293773594	4.96847211648818	0.000237617476176929	0.000749661774771196	-0.430614133610352
"245106_at"	-0.816180922530323	8.00107429636911	-4.96767459256036	0.000237959175954932	0.000750635984446412	-0.432103412018337
"251269_at"	-0.465238371990904	8.96302982183632	-4.96622174190709	0.000238582965264923	0.000752499645698684	-0.434816618977677
"254380_at"	1.25164052315183	6.8842566618941	4.96602768619736	0.000238666412809182	0.00075265876900006	-0.435179037312158
"259906_at"	0.585635156927615	5.95425824110661	4.96453074249423	0.000239311147508531	0.000754510198499518	-0.437974872468204
"254692_at"	-0.689546306980657	4.62183053467767	-4.96451102238413	0.000239319653053223	0.000754510198499518	-0.438011705331249
"254393_at"	-0.650304890041269	7.66379757534717	-4.96335016921118	0.000239820898862523	0.000755986000974868	-0.44018000366629
"253004_at"	-1.64577591386829	7.20898826286245	-4.96219962424655	0.000240318771215435	0.000757450762943773	-0.442329198923957
"256251_at"	-0.756851662663762	7.41840890361082	-4.96001247321349	0.000241268177895358	0.000760314002256275	-0.446415168382932
"248487_at"	1.09839686144821	9.22063902824881	4.95995342202531	0.000241293865073791	0.000760314002256275	-0.446525493557334
"246051_at"	-0.61520946533196	11.2746212140663	-4.95831163706666	0.000242009179142672	0.000762462621028226	-0.44959299437109
"249435_at"	0.696088918888771	4.52795233722377	4.95766214589213	0.000242292766345604	0.000763250656034141	-0.450806584058107
"265281_at"	-0.559024119055854	8.09937713262597	-4.95731674229471	0.000242443720601704	0.00076362072175157	-0.451451998370446
"263846_at"	-0.786243010067972	9.02514655089725	-4.95673660391005	0.000242697482865782	0.000764314453150419	-0.452536063892802
"256240_at"	-0.636675512503871	8.23499924226485	-4.95658878160676	0.00024276218697258	0.000764412684268988	-0.45281229557398
"267290_at"	-0.501191433231869	7.43162940293281	-4.95613682815829	0.000242960125284566	0.00076493035993664	-0.453656864554886
"254131_at"	0.468733453505837	9.12915356122502	4.95393414157374	0.000243927222983096	0.000767869163158215	-0.457773373696301
"258325_at"	0.47564466113847	3.65460617009375	4.95327879913437	0.000244215725600574	0.000768671271001668	-0.458998221946689
"260982_at"	-0.80684213003222	8.80044149696871	-4.95143116844032	0.000245031023650035	0.000771131022276119	-0.462451742797463
"253183_at"	-0.528618919646986	8.31123941600405	-4.95014406185615	0.000245600653395129	0.000772817064966602	-0.464857781641358
"260341_at"	-0.684154506147761	4.87226700074356	-4.9498355785595	0.000245737382117199	0.000773140646357698	-0.465434469410988
"248224_at"	-0.718003137753974	10.5439522236602	-4.94969144599252	0.000245801292971513	0.000773235070015199	-0.465703918769953
"259351_at"	1.42301537159845	5.29126332137462	4.9490535481667	0.000246084355427192	0.000774018773758169	-0.466896468302864
"265707_at"	-0.68485556867641	9.50996120443584	-4.94876801855373	0.00024621116689321	0.000774310866790862	-0.46743028061709
"262624_at"	-0.690500683376085	6.87609570856658	-4.94787003366882	0.000246610429525222	0.000775459594357638	-0.469109169666155
"259447_s_at"	0.77352602592484	4.62725914702769	4.94773577897756	0.000246670179765817	0.000775540565190667	-0.469360182536308
