"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"250370_at"	-0.244098840524831	5.9149484062832	-1.76008935664229	0.101278894384172	0.61310286117382	-5.11881409087129
"267379_at"	-0.19327266318411	9.10533533499827	-1.7595425695434	0.101374735351317	0.613520221109984	-5.11963437407488
"247262_at"	0.175527208160562	8.35275969675854	1.75878271811258	0.101508055936962	0.614116641563893	-5.12077403354594
"264898_at"	-0.619039441942825	6.15920959928308	-1.75847658918088	0.101561812089139	0.614116641563893	-5.12123309397837
"254239_at"	-0.332096663118092	8.98551126579323	-1.75796707556034	0.101651338548233	0.614116641563893	-5.12199703410286
"248217_at"	0.204506621091127	11.6575262491423	1.75790246323209	0.101662696559381	0.614116641563893	-5.12209390097646
"AFFX-r2-Bs-dap-M_at"	0.38462635834205	7.71882241747799	1.7578001735074	0.101680680071746	0.614116641563893	-5.12224724936449
"263193_at"	0.25794643290227	8.27507679920264	1.75773000248495	0.101693018441215	0.614116641563893	-5.12235244358974
"262131_at"	0.429273359610022	8.53537285759197	1.75749895236878	0.101733654025818	0.614116641563893	-5.1226987953376
"254716_at"	0.321807735342894	5.43366603743604	1.75708995313853	0.10180562146216	0.614116641563893	-5.12331182996389
"266631_at"	-0.249007423735305	3.77507648908534	-1.75694300288996	0.101831489830931	0.614116641563893	-5.12353206709714
"257163_at"	0.220963490534856	3.14979860435591	1.75674775191035	0.101865869834339	0.614116641563893	-5.12382467590926
"264735_s_at"	-0.235220538037017	4.02655137015984	-1.75665724357712	0.101881810132146	0.614116641563893	-5.12396030754437
"253553_at"	-0.21394994545918	6.10512204078872	-1.75642548957661	0.10192263665819	0.614116641563893	-5.12430758383787
"254256_at"	0.280761889999962	9.83340767861192	1.75638424085339	0.101929904686473	0.614116641563893	-5.12436939083198
"258840_at"	-0.280140455589118	4.65950250032744	-1.75618694898088	0.101964673888786	0.614116641563893	-5.12466500016566
"264468_at"	-0.205259200933791	8.45166598661748	-1.75613197965581	0.101974363133701	0.614116641563893	-5.12474735899037
"249476_at"	-0.259800020100027	4.3323877432181	-1.75607092431588	0.101985126095911	0.614116641563893	-5.12483883443986
"255817_at"	-0.274855936403456	8.87815824140187	-1.75588928622204	0.102017151594905	0.614116641563893	-5.12511096000678
"261394_at"	-0.27392349483163	5.87079157108998	-1.75578598968315	0.102035368290697	0.614116641563893	-5.12526570851569
"266415_at"	-0.343219876094941	10.0335641995474	-1.75547514937282	0.102090203442234	0.614116641563893	-5.12573134443904
"249833_at"	0.251996166274523	5.68107889441109	1.75544078620367	0.102096267032388	0.614116641563893	-5.12578281703167
"251889_at"	0.194979162875016	8.03011067462178	1.75530459223662	0.102120302428051	0.614116641563893	-5.12598681587381
"256127_at"	0.190930635070403	4.08020192624087	1.75524601115183	0.102130642311661	0.614116641563893	-5.12607455885632
"264933_at"	-0.23596482230614	3.53083812965926	-1.75521932078631	0.10213535361585	0.614116641563893	-5.12611453519382
"253305_at"	-0.582221217854411	10.0649352103902	-1.75513332188721	0.102150535197725	0.614116641563893	-5.12624334021132
"261144_s_at"	-0.281037334720311	10.598053825267	-1.75495247047642	0.10218246784007	0.614116641563893	-5.12651419807007
"267567_at"	-0.172833571193225	3.67938493411633	-1.75492745535311	0.102186885417009	0.614116641563893	-5.1265516614095
"250829_at"	0.236563164820711	9.47514312941378	1.75477145071539	0.102214439072994	0.614116641563893	-5.12678529083495
"256274_at"	-0.213069001385491	9.38813559986339	-1.75469959606614	0.102227132311184	0.614116641563893	-5.12689289461384
"254029_at"	0.220685850387129	8.24459453446728	1.7543055690964	0.102296762656725	0.614302956909691	-5.1274829096111
"248455_at"	-0.187245801349148	3.35593021187557	-1.75412272488454	0.102329088195622	0.614302956909691	-5.12775667232101
"265853_at"	-0.438598059892546	6.58823967699231	-1.75406700623818	0.10233894065133	0.614302956909691	-5.12784009332637
"263993_at"	-0.262783255034	3.59389696649678	-1.75388874232804	0.102370467837721	0.614318475656481	-5.12810697602838
"247552_at"	0.282012621076703	10.5229985200092	1.75373704636182	0.102397303084739	0.614318475656481	-5.128334070119
"259790_s_at"	-0.697621665736815	7.91905410691503	-1.75350807472755	0.102437820328234	0.614318475656481	-5.12867682560096
"249979_s_at"	-0.315573893269565	5.58660672312194	-1.75344347570404	0.102449253897293	0.614318475656481	-5.12877352109845
"266931_at"	-0.318448255235426	4.96038128222416	-1.75298383785204	0.102530639210821	0.614464968702783	-5.12946146975438
"251427_at"	-0.291020259339585	7.53190982305405	-1.75285079036215	0.102554207825935	0.614464968702783	-5.12966058367503
"252120_at"	0.199640421759177	8.4636947108735	1.75269506523301	0.102581799758417	0.614464968702783	-5.12989362425899
"252400_at"	-0.319601982857846	5.18659831049597	-1.75261654587925	0.102595714592625	0.614464968702783	-5.13001112258109
"245428_at"	0.312900107790935	6.5127962741495	1.75254510534876	0.102608376404599	0.614464968702783	-5.13011802515228
"253002_at"	0.307122847471882	6.77498302836292	1.75234489845711	0.102643867593435	0.614516173177493	-5.13041759750208
"245101_at"	-0.268494420330865	8.3370583144751	-1.7521406858385	0.102680080099091	0.614571668081938	-5.1307231419098
"259678_at"	-0.224973135016129	8.35685817658883	-1.75190590795627	0.102721726660114	0.614600730268095	-5.131074391119
"265710_at"	-0.234343856579142	3.32947520496411	-1.75180954578208	0.102738824397731	0.614600730268095	-5.13121854934226
"260821_at"	-0.168410985455015	8.62462794971386	-1.75162475784397	0.102771618756813	0.614635716791534	-5.13149497918621
"251072_at"	0.619446445567628	7.88921774336995	1.75144608333761	0.102803336986998	0.6146642507663	-5.13176224663756
"262715_at"	-0.19877207963586	3.49753737180375	-1.75102072647316	0.102878881093709	0.614953752643276	-5.13239844224676
"257885_at"	-0.258912973584768	3.58115067722767	-1.75078246152628	0.102921218852237	0.614953752643276	-5.1327547674449
"254717_at"	0.20207764682637	3.46314692487265	1.75044558356171	0.102981105699691	0.614953752643276	-5.13325851726799
"257949_at"	0.230782526145101	7.84130204637983	1.75043521194755	0.102982949953071	0.614953752643276	-5.1332740254909
"266424_at"	0.505125535834217	6.92094549138071	1.75032022618081	0.103003398383444	0.614953752643276	-5.1334459548947
"262292_at"	-0.173521390153126	7.0251334671666	-1.75026334294303	0.103013515512931	0.614953752643276	-5.13353100545947
"255359_at"	0.187092599328789	4.27303513816256	1.75002788605692	0.103055402732489	0.615006102864623	-5.13388303723889
"249379_at"	0.239378707735228	6.76397483742695	1.74991096019261	0.103076209173672	0.615006102864623	-5.13405784231337
"247116_at"	-0.27581366619476	5.63634223747316	-1.74968556209589	0.103116328274373	0.615084583665913	-5.13439479384084
"252958_at"	0.296325429582734	6.90104839656595	1.74925690826437	0.103192663489536	0.615378994561126	-5.13503552184155
"254106_at"	0.227777157182434	8.52890181711111	1.7489829010219	0.103241485274879	0.615509220888654	-5.1354450418208
"252169_at"	0.245644553258104	6.64532478280828	1.74863250619965	0.103303947387879	0.615622303623807	-5.1359686697224
"256149_at"	0.268681584438399	7.09785258296701	1.74857371273181	0.103314431313982	0.615622303623807	-5.13605652396597
"247068_at"	0.346009028394959	6.92863735601029	1.74803484172025	0.103410565568701	0.616034212750606	-5.13686166611216
"252402_s_at"	0.187071043554196	7.82653263836928	1.74786311903151	0.103441217436509	0.616055918988713	-5.13711820948284
"251136_at"	0.23124729656349	7.2808621395051	1.74762391419414	0.103483928033795	0.616149412281615	-5.13747554112572
"259318_at"	0.23901941134874	5.94113890585889	1.74745754284061	0.103513643248401	0.616165501695205	-5.1377240539893
"263458_at"	-0.190507187173461	3.34449459897221	-1.74658549274078	0.10366952183224	0.616932374900445	-5.1390264164039
"247767_at"	-0.19183728631527	3.60472669801613	-1.74600450032635	0.103773489343125	0.617190843300478	-5.13989387548364
"249433_at"	0.263807454636633	7.10805431120421	1.74568663318762	0.103830410147273	0.617190843300478	-5.14036839590712
"262772_at"	0.24456959511362	8.91745715284024	1.74568496565874	0.10383070882632	0.617190843300478	-5.14037088509692
"258725_at"	-0.257358439373079	5.32118670745388	-1.74556309150676	0.10385254034669	0.617190843300478	-5.14055280772888
"255405_s_at"	-0.199615232599657	3.73208665760278	-1.74545757695669	0.103871444627237	0.617190843300478	-5.14071030387968
"254523_at"	0.187712153087163	4.98816650457481	1.74543604690104	0.103875302386258	0.617190843300478	-5.14074243996334
"264553_s_at"	-0.21030795711382	6.53594202042446	-1.74521440840002	0.103915022986785	0.617266061023065	-5.14107324662719
"258842_at"	-0.245169767934304	7.8627955430576	-1.74422019320431	0.104093365246053	0.61808282848215	-5.1425568425783
"248954_at"	0.225301308716235	7.42627294819106	1.74414581809074	0.104106717537414	0.61808282848215	-5.14266780614265
"259489_at"	-0.25486657590424	4.00906765762194	-1.74376412582545	0.104175265211713	0.618163573669373	-5.14323722375163
"247824_at"	-0.224399383041744	3.58527968202959	-1.74366661123923	0.104192784150819	0.618163573669373	-5.14338268593362
"245661_at"	-0.250095129323532	4.96959428354305	-1.74338582012003	0.104243244121288	0.618163573669373	-5.14380151291492
"255223_at"	-0.246423949706906	3.59449571019533	-1.74336572083791	0.104246856921129	0.618163573669373	-5.14383149132362
"259785_at"	-0.24340229865555	3.45060996765859	-1.74331585538277	0.10425582060088	0.618163573669373	-5.14390586554111
"260759_at"	-0.277247130406872	6.22732542866203	-1.74307234583452	0.104299603022336	0.618262459703606	-5.14426904053562
"258357_at"	-0.228829858905985	9.0929793473879	-1.74289938473056	0.104330710890908	0.618286182234765	-5.14452697904887
"267147_at"	1.45583510687659	7.10344817200229	1.74264395136422	0.104376666804204	0.618397862286724	-5.14490788016068
"245409_at"	-0.181416148938922	3.45171432320573	-1.74220540798944	0.104455608470255	0.618704863465727	-5.14556175327524
"256388_at"	-0.193049439739608	5.17427158293799	-1.74196161836606	0.10449951559662	0.618723733031596	-5.1459252021571
"261625_at"	0.183233366953274	7.11675311503814	1.74168240990296	0.104549821810853	0.618723733031596	-5.14634141570192
"263900_at"	0.320226357419095	8.17559920056781	1.74159099015729	0.104566297964624	0.618723733031596	-5.14647768528895
"265697_at"	-0.162839971344674	8.53129454144164	-1.74158546037966	0.104567294644314	0.618723733031596	-5.14648592779149
"266016_at"	-0.280441508654917	6.83586349728234	-1.7409447760523	0.104682827655432	0.619246706125622	-5.14744080045878
"265473_at"	0.171771948944856	3.38191330834341	1.73989812279733	0.10487181103074	0.620203787817264	-5.14900025740945
"258115_at"	-0.182833643294921	3.16081902977623	-1.73914753077241	0.10500752347377	0.620845414835845	-5.1501182400373
"262725_at"	-0.195226227344529	7.9282550660937	-1.73877001928114	0.105075838971676	0.621088335564635	-5.15068041782233
"248932_at"	-0.321056064340893	4.47484538365011	-1.7386192529614	0.10510313303548	0.621088721383235	-5.15090491288471
"251419_at"	0.322091198342232	5.04249784041058	1.73813355817007	0.105191103707265	0.621447572018314	-5.1516280429822
"245498_at"	0.192381025028332	6.29731030424928	1.73776064093305	0.105258691921009	0.621685852594049	-5.1521831780831
"251215_at"	0.241557545170287	3.55524913710354	1.7375213155376	0.105302087932216	0.621781161204724	-5.15253940554044
"250827_at"	0.294544233719931	11.3427985216965	1.73694956199902	0.105405825999681	0.622058894772428	-5.15339031695112
"250343_at"	-0.19015762072532	7.74555496721327	-1.73689093454722	0.105416468379751	0.622058894772428	-5.15347755931609
"248134_at"	0.405641012492599	8.30034344188233	1.7368112338093	0.10543093762342	0.622058894772428	-5.15359615748465
"261612_at"	-0.204297606448665	7.51399928375811	-1.73605094854834	0.105569051658566	0.622552881597782	-5.15472732462609
"262386_at"	-0.256357527814975	3.77406408708792	-1.73601990219443	0.105574694962465	0.622552881597782	-5.1547735094349
"256984_at"	0.217913859296675	7.8575306396821	1.73589973146058	0.105596540942649	0.622552881597782	-5.154952271545
"250693_at"	-0.174790753906189	8.75020663922248	-1.73542987195983	0.105681995626667	0.622895689985602	-5.15565114536043
"262205_at"	0.244664694621581	6.14520954800191	1.73505979573409	0.105749345478271	0.622936345267077	-5.15620151748614
"253709_at"	-0.180780526455726	9.16657764715262	-1.73494606610449	0.10577005065572	0.622936345267077	-5.15637063988096
"258522_at"	-0.200196044612129	7.14562598263042	-1.73479965895925	0.105796710251745	0.622936345267077	-5.1565883454133
"251669_at"	-0.21467605173221	7.69590549038186	-1.73473206597614	0.10580902040943	0.622936345267077	-5.15668885143976
"248249_at"	0.192910105750635	8.06655184255462	1.73463645922776	0.105826434647348	0.622936345267077	-5.15683100780078
"249959_at"	-0.178390595603016	8.60980942393513	-1.73436272475496	0.105876307872192	0.622936345267077	-5.15723799280467
"264972_at"	-0.248446348515562	3.87417582932903	-1.73434212531086	0.105880061841318	0.622936345267077	-5.1572686181807
"254525_at"	-0.25107131464127	3.81621225180898	-1.73359027571313	0.106017156760751	0.623582090178633	-5.15838624434375
"259661_at"	-0.254875755068754	6.06573507475588	-1.73317744327907	0.106092500794201	0.623710627635925	-5.15899979210093
"259795_at"	-0.167157415242968	4.8061977546112	-1.73317088940177	0.106093697291863	0.623710627635925	-5.15900953167752
"254508_at"	0.338053985462056	9.26551683918384	1.73269022041442	0.10618148233861	0.62376242432714	-5.15972378088202
"249141_at"	-0.232222589523193	3.53347863279819	-1.73262290642076	0.106193781081599	0.62376242432714	-5.15982379611474
"256701_at"	-0.17969533735329	3.30662562896752	-1.73243772165822	0.10622762214352	0.62376242432714	-5.16009893139452
"255262_at"	-0.255811636286899	3.90867210905505	-1.7324369341899	0.106227766067519	0.62376242432714	-5.16010010132368
"249503_at"	-0.253651634504372	3.71426477186307	-1.73224774235882	0.106262349271793	0.62376242432714	-5.16038117099702
"254249_at"	-0.300736398644994	4.81223319559305	-1.73222457950213	0.106266583995408	0.62376242432714	-5.16041558118977
"262427_s_at"	0.283405596178684	4.7023135953555	1.73190523221668	0.106324983511247	0.62390655095098	-5.16088996668042
"259353_at"	0.25051399342949	5.12030356133903	1.73164423462686	0.106372733587679	0.62390655095098	-5.16127763402233
"252950_at"	-0.300541551074326	7.81652826074476	-1.7316417134058	0.106373194942936	0.62390655095098	-5.16128137868762
"246191_at"	0.192020667387046	10.6207221228951	1.7308300908646	0.106521804708523	0.624576014913089	-5.16248667098345
"266992_at"	0.720284748396788	7.67100881620029	1.73071933355282	0.106542098817485	0.624576014913089	-5.16265112268788
"261659_at"	-0.196574637782593	7.75490661546497	-1.73037911635912	0.106604458318278	0.624781010853013	-5.16315623372869
"262524_at"	0.192102120385006	6.90036952233249	1.73009459660155	0.106656633611199	0.624783533332414	-5.16357860466105
"251135_at"	-0.162053233071549	3.40280923983825	-1.73007804104329	0.10665967026727	0.624783533332414	-5.16360318012902
"261817_at"	-0.249610405565409	5.16646832775153	-1.72886058249637	0.106883188525964	0.625601935028683	-5.16541000168767
"258485_at"	-0.236800109719605	8.97299260645863	-1.72874811322606	0.106903858083641	0.625601935028683	-5.16557687638119
"260074_at"	-0.225752275328574	5.23901748971236	-1.72872677470992	0.106907780066006	0.625601935028683	-5.16560853633686
"251765_at"	-0.21990138507877	3.60702286981389	-1.7286903630676	0.106914472756301	0.625601935028683	-5.16566255972469
"262892_at"	-0.342455759192061	8.41171401734238	-1.72857044732147	0.106936516645192	0.625601935028683	-5.16584047181944
"263294_at"	0.311978771004119	4.43266659232963	1.72832700286121	0.106981280933583	0.625623422867633	-5.1662016326046
"250470_at"	-0.217303621532	9.30225864517055	-1.72825216786579	0.106995044831505	0.625623422867633	-5.16631264728205
"257971_at"	0.263467051738635	7.0143198321005	1.72759953791382	0.107115144969037	0.625945239724087	-5.1672806697649
"267092_at"	-0.271414533558389	9.56794554075691	-1.7275858829859	0.107117659086073	0.625945239724087	-5.16730092118243
"250650_at"	-0.277246962756553	5.84672554172723	-1.72750578540763	0.107132407535416	0.625945239724087	-5.16741971067372
"258212_at"	0.18881955460235	7.93570745181724	1.72732748540474	0.107165244535831	0.625976754894316	-5.16768412784063
"251192_at"	0.285807594428696	10.036619885601	1.72707165165935	0.107212376225896	0.62609173110924	-5.16806349693445
"246010_at"	0.234861422180351	5.57402137271354	1.72649992635726	0.107317770075829	0.626321462924029	-5.16891116603599
"251487_at"	0.277231167803724	7.70863998971536	1.72646061933452	0.107325019429576	0.626321462924029	-5.16896943817346
"249288_at"	-0.375289546353246	7.28724836050795	-1.72638632296134	0.107338723013981	0.626321462924029	-5.16907957928622
"247927_at"	-0.176214570315401	3.44341482368539	-1.72626258949156	0.10736154844511	0.626321462924029	-5.16926300213328
"250971_at"	-0.372936185409261	7.59106269904397	-1.7260794297656	0.107395344255948	0.626358425588895	-5.16953450350778
"253896_at"	-0.227450541599089	3.33133263180169	-1.72510982603196	0.107574407665917	0.627242392346517	-5.17097146595099
"256561_s_at"	0.160587827574268	3.24547905895615	1.72482772593016	0.107626554499058	0.627386074143498	-5.17138944605604
"260106_at"	-0.193826934648274	9.09570057209639	-1.72432871035222	0.107718853278219	0.627391884215714	-5.1721287189706
"259423_at"	0.219637824156692	7.89824758628144	1.72422650122482	0.107737766670525	0.627391884215714	-5.17228012141357
"260666_at"	0.21267669283856	6.93808371356272	1.72422275332788	0.107738460259635	0.627391884215714	-5.17228567306859
"247731_at"	-0.213123561152392	5.3239887242866	-1.72411577449927	0.107758259517355	0.627391884215714	-5.17244413462624
"256225_at"	-0.343085742448213	9.52171153164673	-1.7240789434212	0.107765076824076	0.627391884215714	-5.17249868894668
"262780_at"	-0.255997387732707	6.12016347038534	-1.72361390383447	0.107851186807599	0.627732985731394	-5.17318744428639
"257358_at"	-0.22175900198805	3.599496671359	-1.72309488136943	0.107947364325248	0.628132494964005	-5.17395601424699
"247865_at"	-0.241419014639372	8.02529596116295	-1.72280311845267	0.108001462704446	0.628287009509927	-5.17438799381493
"250198_at"	0.172388199919177	6.95265213650368	1.72256138158796	0.108046303421948	0.628387603532543	-5.17474587080838
"258819_at"	0.174431427331976	8.1909291216646	1.72231092471175	0.10809277897121	0.628497651882052	-5.17511662399554
"247427_at"	-0.221127432478514	8.12356978103612	-1.72201058215165	0.108148534715085	0.628522359839513	-5.17556117868722
"254329_at"	0.225101638049726	6.90400582273985	1.72198791562784	0.108152743569335	0.628522359839513	-5.17559472676628
"246900_at"	-0.312969239288129	5.52388487998809	-1.72184280255158	0.108179692447607	0.628522359839513	-5.17580949794236
"256968_at"	0.334839157193768	7.13523438052065	1.72152006545258	0.108239649032805	0.628694837024687	-5.17628711658515
"253714_at"	0.183277239041902	6.69032337663813	1.72127114483935	0.108285912356565	0.628694837024687	-5.1766554557821
"248420_at"	-0.181371268067416	7.97348722959334	-1.72123804466749	0.108292065526962	0.628694837024687	-5.17670443309651
"246035_at"	0.17690869932423	10.3452545397486	1.72041899469342	0.108444421423124	0.629419148259911	-5.17791616779344
"255110_at"	0.521302420673599	7.23148106430484	1.72009335231503	0.108505048415267	0.629494488814753	-5.17839783517999
"251181_at"	-0.335068556854966	7.32680954682581	-1.72005282003401	0.108512596668988	0.629494488814753	-5.17845778367758
"245295_at"	0.181458662544567	7.9026272609148	1.7196445140052	0.108588660595834	0.629775577978889	-5.17906163137482
"261667_at"	-0.245125357016235	8.15554093676028	-1.71897467626961	0.108713547478404	0.630190754069359	-5.18005206549651
"258473_s_at"	-0.25572349454533	5.53219067522016	-1.71892519607832	0.108722777758598	0.630190754069359	-5.18012521816809
"257057_at"	0.544220943657605	5.37197485293229	1.71881378796386	0.108743562909918	0.630190754069359	-5.18028992167879
"247331_at"	-0.314248964223158	6.86952243277222	-1.7185950087175	0.108784390237238	0.630190754069359	-5.18061334095707
"246651_at"	-0.258393533514654	9.63122638144443	-1.71845732005064	0.108810091834206	0.630190754069359	-5.18081687151888
"254964_at"	-0.222759840816327	5.36980838698356	-1.71837203594154	0.108826014041175	0.630190754069359	-5.18094293283016
"267469_at"	0.18774025812617	7.7661718957771	1.71814203861077	0.108868963875456	0.630279458375421	-5.18128287999263
"257290_at"	-0.2382555411811	5.38757640241413	-1.71797501013673	0.108900164234743	0.630300113218599	-5.18152973818877
"254383_at"	-0.160328242348079	3.01569253059223	-1.71746416431845	0.108995637445426	0.630692666192328	-5.18228464428312
"244997_at"	0.220561071023291	6.86994512555275	1.71716378632069	0.109051810254907	0.630768141080326	-5.18272846402861
"267296_at"	-0.178759957823202	4.76027615538682	-1.71700664943183	0.109081206128642	0.630768141080326	-5.18296062018941
"255469_at"	-0.30025801730236	7.68678525953269	-1.71695088179274	0.10909164035782	0.630768141080326	-5.18304300883467
"257036_at"	0.263797931616956	6.97303857897079	1.7163686518507	0.109200629209561	0.631238305187553	-5.18390306893463
"247340_at"	0.248699633478972	7.33267111650649	1.71615736584381	0.109240204006853	0.631307082188072	-5.18421513155222
"266874_at"	-0.215788672330145	7.11924268714605	-1.71590032829783	0.109288365308505	0.631425433811298	-5.18459473507343
"249813_at"	-0.313592872267329	7.01972731417432	-1.7152390610762	0.109412353398571	0.631508034789133	-5.18557115672847
"262109_at"	-0.236816307873681	8.52179475883526	-1.71523536823098	0.10941304615764	0.631508034789133	-5.1855766088866
"248581_at"	-0.244840318338404	6.80556094113474	-1.71520641620676	0.109418477544748	0.631508034789133	-5.18561935372365
"265463_at"	-0.214896879665256	5.50121778896576	-1.71505486060177	0.109446913186958	0.631508034789133	-5.18584310335305
"258926_s_at"	0.294986077917339	6.57089661886744	1.71501695573287	0.109454026111242	0.631508034789133	-5.18589906238521
"261772_at"	-0.196029845722755	7.20848207860723	-1.71467318251568	0.109518554441098	0.631508034789133	-5.18640653984286
"263962_at"	0.305187358878593	6.24428535556155	1.71458233329191	0.109535612992761	0.631508034789133	-5.18654064059835
"246944_at"	-0.238284799026428	6.01058284210474	-1.71451693960341	0.10954789326547	0.631508034789133	-5.18663716416391
"257747_at"	-0.228285680791498	3.26117382231241	-1.71432360254503	0.109584207102279	0.631508034789133	-5.18692252341547
"246881_at"	-0.25477506353391	6.3416594961349	-1.71424175643347	0.109599583171498	0.631508034789133	-5.18704331951551
"260302_at"	-0.30742021749788	8.37574930123334	-1.71404109967859	0.10963728771606	0.631508034789133	-5.18733945201244
"247579_at"	-0.188706841551129	3.54004983227445	-1.71384213644125	0.109674685321096	0.631508034789133	-5.18763306359185
"263139_at"	-0.165891181593379	3.06389048792182	-1.71379236119028	0.109684042953194	0.631508034789133	-5.18770651394911
"254367_at"	0.232648873594861	6.47914578805565	1.71375929269967	0.109690260141804	0.631508034789133	-5.18775531039626
"254222_at"	-0.211829504571161	4.21556629518936	-1.71241357318387	0.109943531619579	0.632650960424955	-5.18974057354227
"263852_at"	-0.328746153375485	5.48251154956283	-1.71240580656905	0.109944994830871	0.632650960424955	-5.18975202832761
"260566_at"	-0.201273770428477	10.2478078483723	-1.7121692496866	0.109989569787641	0.632650960424955	-5.19010090441847
"252863_at"	0.385917305119207	9.68847001853125	1.71211537256735	0.109999724201901	0.632650960424955	-5.19018035859328
"256310_at"	-0.189179569532115	10.1398414894633	-1.7119338540166	0.110033941731982	0.632688230629318	-5.19044803772311
"266106_at"	0.44532679011297	7.34319918301762	1.7115352544559	0.110109113459596	0.632860414617044	-5.19103577579591
"253108_at"	0.207368458713093	3.86484481291805	1.711382650601	0.110137904926524	0.632860414617044	-5.19126076844537
"254299_at"	0.284105800670213	6.97308439093311	1.71133380620494	0.110147121702309	0.632860414617044	-5.19133277987256
"251349_s_at"	0.2591491876937	5.38401375755204	1.71042885327734	0.110318006215652	0.633519908754826	-5.19266671946111
"253635_at"	-0.240591078504194	8.43265924938216	-1.71041361299035	0.110320886074416	0.633519908754826	-5.19268918048138
"251272_at"	0.369872203586178	6.08101994848597	1.71028482122091	0.110345225667818	0.633519908754826	-5.19287898776892
"264466_at"	-0.265428404056092	6.3058470623116	-1.70993986222971	0.110410440713827	0.633599434307222	-5.19338732767757
"245173_at"	0.901160568347897	8.08488122029019	1.70991769935363	0.110414631800579	0.633599434307222	-5.19341998521061
"252867_at"	-0.182170154261799	6.30247987170314	-1.7095802377512	0.110478464415724	0.633806281016766	-5.19391720995721
"249250_at"	0.166231449262087	3.72212429600666	1.70894788056216	0.110598165534836	0.634185564631923	-5.19484877439931
"250347_at"	0.153757244131245	8.63952518927859	1.70893722742418	0.110600183082235	0.634185564631923	-5.19486446632729
"254408_at"	0.627381101512829	7.37259795298918	1.70859326205591	0.110665342466582	0.63439971391373	-5.19537108939065
"249088_at"	-0.194449470707387	4.28390244143009	-1.70757006837444	0.110859371842973	0.635211151674709	-5.19687775922598
"247506_at"	-0.179432919062348	8.27789899160605	-1.70755313024175	0.110862586357607	0.635211151674709	-5.1969026961018
"255669_at"	-0.169169141840814	3.11529286055579	-1.70707120086545	0.110954081167727	0.635575738683036	-5.19761214273262
"252088_at"	0.231154331774612	6.97448643432692	1.70673375340956	0.111018185472623	0.635692319594275	-5.19810882250154
"247458_at"	0.192435779522087	5.03973600073	1.70657838849717	0.111047710828104	0.635692319594275	-5.19833747899286
"266322_at"	-0.378961767952757	6.77030437424224	-1.70652404383136	0.111058040051871	0.635692319594275	-5.1984174570052
"266940_at"	-0.189989777226015	3.96600394590429	-1.70592749608551	0.111171480727035	0.636030582592284	-5.1992952788903
"251318_at"	0.244584635596599	7.28635818411871	1.70575128007847	0.111205009802096	0.636030582592284	-5.19955454408163
"259102_at"	0.359749307112183	7.72981852623233	1.70544021573287	0.111264218530963	0.636030582592284	-5.20001216910834
"249480_s_at"	0.2113186026846	9.06527705609699	1.70521945259745	0.111306255934464	0.636030582592284	-5.20033691461807
"253075_at"	0.300605684161139	6.76875345671601	1.70520995700843	0.11130806438441	0.636030582592284	-5.20035088215794
"258220_at"	0.211909851710629	5.89680701035403	1.70519603974242	0.111310714996432	0.636030582592284	-5.20037135367594
"263232_at"	0.472634134333549	4.76045522753314	1.70518759736601	0.111312322915756	0.636030582592284	-5.20038377188668
"256744_at"	0.199905753424707	8.75174313137487	1.70479894349673	0.11138636733251	0.636061291629947	-5.20095541534757
"264184_at"	-0.249173463588708	3.96219369347234	-1.7046753913554	0.111409914949925	0.636061291629947	-5.2011371221332
"260045_at"	0.278173778330014	7.24215037832578	1.70466816532137	0.111411292284436	0.636061291629947	-5.20114774912403
"246945_s_at"	0.292595778510441	7.8132939078135	1.70437234416543	0.111467690800655	0.636061291629947	-5.20158277495452
"256156_at"	-0.282560107638046	9.35182816481526	-1.70435953774029	0.111470132921765	0.636061291629947	-5.20160160662246
"264351_at"	0.247391912952025	8.02218427932576	1.70428153587806	0.111485008502259	0.636061291629947	-5.20171630532467
"250399_at"	0.239926194142452	8.75806641893367	1.70405818740646	0.111527612503534	0.636140528604958	-5.20204471213687
"245187_s_at"	-0.183099834921477	7.64924298328723	-1.70391635827394	0.111554674021036	0.636140528604958	-5.20225324048049
"254569_s_at"	-0.162721219608048	3.3143522887595	-1.70339669082889	0.111653877818289	0.636331547169522	-5.20301720230525
"253973_at"	-0.224056666301284	9.56355967828333	-1.70337720177961	0.111657599759644	0.636331547169522	-5.20304585023095
"248257_at"	-0.278427739147189	4.66826644275472	-1.70330252373429	0.111671862486611	0.636331547169522	-5.20315562128892
"248924_at"	-0.405534062096533	4.42015947903207	-1.7028810755114	0.111752384732809	0.636524135220037	-5.20377506091123
"261905_at"	-0.196494045022531	6.50178645903506	-1.70283353349821	0.111761471352751	0.636524135220037	-5.20384493149257
"264956_at"	0.199510248760863	10.1155666383447	1.70234379120776	0.111855112740587	0.636802822323353	-5.20456461390111
"247653_at"	0.185602675735188	8.76997307510338	1.70228562567281	0.111866238888631	0.636802822323353	-5.20465008014638
"266202_at"	0.227985031832843	8.08240586489113	1.70208830858226	0.111903989780448	0.636858784154693	-5.20493999662535
"251791_at"	-0.348886653913395	4.76959725127178	-1.70177522898668	0.111963911447684	0.63704086308847	-5.20539995825069
"266109_at"	0.202283311672125	7.55150016006243	1.70149536312659	0.112017500068956	0.637122659748911	-5.20581107833365
